BJD - 2454833,Corrected Flux,error
2470.713173397, 1.000618114,
2470.733605596, 1.000618420,
2470.754037693, 1.002408181,
2470.774469691, 1.003360422,
2470.794901888, 1.002996561,
2470.815333985, 1.003169389,
2470.835765981, 1.003216211,
2470.856198177, 1.003179303,
2470.897062467, 1.001575166,
2470.917494462, 1.002652986,
2470.937926556, 1.002833278,
2470.958358749, 1.002200899,
2470.978790742, 1.002416292,
2470.999222835, 1.004166640,
2471.019655027, 1.005339114,
2471.040087018, 1.005190605,
2471.060519110, 1.005327596,
2471.080951200, 1.005697614,
2471.101383291, 1.005870709,
2471.142247471, 1.004373278,
2471.162679559, 1.005364214,
2471.183111648, 1.006497800,
2471.203543836, 1.007230863,
2471.223975824, 1.006874521,
2471.244407911, 1.006684678,
2471.264840098, 1.006606074,
2471.285272084, 1.007307708,
2471.305704170, 1.007973983,
2471.326136356, 1.007950286,
2471.346568340, 1.008573808,
2471.367000525, 1.008669161,
2471.387432609, 1.009343572,
2471.407864593, 1.010224268,
2471.428296776, 1.010336794,
2471.448728859, 1.010748270,
2471.469160841, 1.011819874,
2471.489593023, 1.011536162,
2471.510025104, 1.010805804,
2471.530457185, 1.010950641,
2471.550889266, 1.011882656,
2471.571321346, 1.012723482,
2471.591753425, 1.013379769,
2471.632617583, 1.010278524,
2471.653049662, 1.009526461,
2471.673481840, 1.009588625,
2471.693913817, 1.009086791,
2471.714345894, 1.009372685,
2471.734778071, 1.008893081,
2471.755210047, 1.008852143,
2471.775642122, 1.009095712,
2471.796074197, 1.007902466,
2471.816506272, 1.007000414,
2471.836938446, 1.007257654,
2471.877802494, 1.005664586,
2471.898234667, 1.004564383,
2471.918666640, 1.004162405,
2471.939098711, 1.003886013,
2471.959530883, 1.003032293,
2471.979962854, 1.002626031,
2472.000394925, 1.002490107,
2472.020827095, 1.002725228,
2472.041259165, 1.002072118,
2472.061691135, 1.002538639,
2472.082123304, 1.002956159,
2472.122987341, 1.001682822,
2472.143419508, 1.002270643,
2472.163851575, 1.002368508,
2472.184283542, 1.001218517,
2472.204715709, 1.000416511,
2472.225147775, 1.000193150,
2472.245579740, 1.000501775,
2472.266011905, 0.999928588,
2472.286443970, 0.999971995,
2472.306875934, 1.000095031,
2472.327308098, 1.000759456,
2472.347740161, 1.000539934,
2472.368172324, 1.001303086,
2472.388604286, 1.001833183,
2472.409036348, 1.000921678,
2472.429468510, 1.000894143,
2472.449900471, 1.002269187,
2472.470332532, 1.003177668,
2472.490764692, 1.002949481,
2472.511196752, 1.002372000,
2472.531628711, 1.002396647,
2472.552060870, 1.002001108,
2472.572492828, 1.001850694,
2472.613357044, 0.999565925,
2472.633789001, 1.000254815,
2472.654221058, 1.000274402,
2472.674653214, 0.999097681,
2472.695085170, 0.999233195,
2472.735949380, 1.001026013,
2472.756381335, 1.000614833,
2472.776813389, 1.000300146,
2472.797245543, 1.000248916,
2472.817677496, 1.000160201,
2472.858541701, 0.998081498,
2472.878973753, 0.997956238,
2472.899405804, 0.998960780,
2472.919837856, 0.999198436,
2472.940269906, 0.998302996,
2472.960701957, 0.999154749,
2472.981134006, 1.000971392,
2473.001566055, 1.001118838,
2473.021998204, 1.000821863,
2473.042430153, 1.001168515,
2473.062862201, 1.001411599,
2473.124158343, 0.996729774,
2473.144590489, 0.998591472,
2473.165022435, 1.000697065,
2473.185454480, 1.002112607,
2473.205886625, 1.002933623,
2473.226318570, 1.003447860,
2473.246750614, 1.002976825,
2473.267182757, 1.002712932,
2473.287614701, 1.002638020,
2473.308046743, 1.003300041,
2473.328478786, 1.002902516,
2473.348910828, 1.002643331,
2473.369342970, 1.003011658,
2473.389775011, 1.003020470,
2473.410206952, 1.003562913,
2473.430639092, 1.003380305,
2473.451071132, 1.003350264,
2473.471503071, 1.004019825,
2473.491935210, 1.003813830,
2473.512367248, 1.002448874,
2473.532799186, 1.002266872,
2473.553231324, 1.003243406,
2473.594095298, 1.000690867,
2473.614527435, 1.000808046,
2473.634959470, 0.999900871,
2473.655391406, 0.999386059,
2473.675823541, 0.998906854,
2473.696255576, 0.998594819,
2473.716687610, 0.998590474,
2473.737119644, 0.998322301,
2473.757551677, 0.997786715,
2473.777983710, 0.998246863,
2473.798415743, 0.998501884,
2473.839279807, 0.997371321,
2473.859711938, 0.997661700,
2473.880143868, 0.996805451,
2473.900575999, 0.995843694,
2473.921008029, 0.995504203,
2473.941439958, 0.995213464,
2473.961872088, 0.995597807,
2473.982304116, 0.996003760,
2474.002736044, 0.996092785,
2474.023168172, 0.996028189,
2474.043600100, 0.996296002,
2474.084464253, 0.998237293,
2474.104896179, 0.998541716,
2474.125328205, 0.998332402,
2474.145760331, 0.999016573,
2474.166192255, 0.999257799,
2474.186624280, 0.999522567,
2474.207056404, 0.999982746,
2474.227488427, 0.998861894,
2474.247920351, 0.998995214,
2474.268352473, 0.999363361,
2474.288784496, 1.000097375,
2474.309216418, 1.000443110,
2474.329648539, 1.000622608,
2474.350080560, 1.001063195,
2474.370512581, 1.001199748,
2474.390944601, 1.002786249,
2474.411376621, 1.002199928,
2474.431808740, 1.001297444,
2474.452240659, 1.002126466,
2474.472672677, 1.002185003,
2474.493104795, 1.001490800,
2474.513536713, 1.000013690,
2474.533968730, 0.997918860,
2474.574832764, 1.002024449,
2474.595264780, 1.001889526,
2474.615696895, 1.002222007,
2474.636128810, 1.002229584,
2474.656560825, 1.003277596,
2474.676992939, 1.003885687,
2474.697424953, 1.003000363,
2474.717856867, 1.002838923,
2474.738288980, 1.003864245,
2474.758720892, 1.004002626,
2474.779152904, 1.003460002,
2474.820017028, 1.004171704,
2474.840448939, 1.004696205,
2474.860881049, 1.004986435,
2474.881312959, 1.006356924,
2474.901745069, 1.006950317,
2474.922177078, 1.006084861,
2474.942608987, 1.007166719,
2474.963041096, 1.007842825,
2474.983473103, 1.007417096,
2475.003905011, 1.005878536,
2475.024337118, 1.004368086,
2475.065201131, 1.009254231,
2475.085633137, 1.008999927,
2475.106065143, 1.009632075,
2475.126497148, 1.009840102,
2475.146929153, 1.010506818,
2475.167361157, 1.010650120,
2475.187793161, 1.011038969,
2475.208225164, 1.011069893,
2475.228657167, 1.011156256,
2475.249089170, 1.011093320,
2475.269521272, 1.012474490,
2475.310385175, 1.011957795,
2475.330817276, 1.011768252,
2475.351249176, 1.011515162,
2475.371681277, 1.009591267,
2475.392113276, 1.008927339,
2475.412545176, 1.008504877,
2475.432977274, 1.008535802,
2475.453409273, 1.008196248,
2475.473841171, 1.007564518,
2475.494273269, 1.007251302,
2475.514705266, 1.006776015,
2475.555569259, 1.007474789,
2475.576001155, 1.006190845,
2475.596433151, 1.005827611,
2475.616865246, 1.005563319,
2475.637297240, 1.004894876,
2475.657729135, 1.004598366,
2475.678161229, 1.003592384,
2475.698593222, 1.001753464,
2475.719025115, 1.001778674,
2475.739457208, 1.001218666,
2475.759889200, 1.001451415,
2475.780321092, 1.001334403,
2475.800753183, 1.001021628,
2475.821185175, 1.001074329,
2475.841617065, 1.000917438,
2475.862049155, 1.001466824,
2475.882481145, 1.002294198,
2475.902913234, 1.001711713,
2475.923345123, 1.000740398,
2475.943777112, 1.001051498,
2475.964209200, 1.001708394,
2475.984641088, 1.001659025,
2476.005073075, 1.001266293,
2476.045937049, 1.001134005,
2476.066369035, 1.001287809,
2476.086801120, 1.001662496,
2476.107233106, 1.001778729,
2476.127664990, 1.002477928,
2476.148097075, 1.002439822,
2476.168529059, 1.002499904,
2476.188960943, 1.002582090,
2476.209393026, 1.002809367,
2476.229825009, 1.002593958,
2476.250256891, 1.003098248,
2476.291120955, 1.003479413,
2476.311552836, 1.003767873,
2476.331984917, 1.003365631,
2476.352416897, 1.003295986,
2476.372848777, 1.003352402,
2476.393280857, 1.001772877,
2476.413712736, 1.000972206,
2476.434144815, 1.001047398,
2476.454576793, 1.000881444,
2476.475008771, 1.001316104,
2476.495440749, 1.001105551,
2476.515872726, 1.001046977,
2476.536304703, 1.001104313,
2476.556736679, 1.000937480,
2476.577168655, 1.001463231,
2476.597600631, 1.002350856,
2476.618032705, 1.001669918,
2476.638464580, 1.000802223,
2476.658896555, 1.001578200,
2476.679328629, 1.001803747,
2476.699760502, 1.001443529,
2476.720192475, 1.000926633,
2476.740624548, 0.999253240,
2476.781488392, 1.001410393,
2476.801920464, 1.002290736,
2476.822352334, 1.002450767,
2476.842784305, 1.002700693,
2476.863216376, 1.003073459,
2476.883648245, 1.003557776,
2476.904080315, 1.003744478,
2476.924512284, 1.005028739,
2476.944944253, 1.005330943,
2476.965376221, 1.004630329,
2476.985808189, 1.003997409,
2477.047104090, 1.003664190,
2477.067536056, 1.003942022,
2477.087968022, 1.003639897,
2477.108399988, 1.003888042,
2477.128831853, 1.004021997,
2477.149263917, 1.003634300,
2477.169695881, 1.003597691,
2477.190127745, 1.003410603,
2477.210559809, 1.003164969,
2477.230991772, 1.002778854,
2477.271855697, 1.002721798,
2477.292287659, 1.002206468,
2477.312719620, 1.001836082,
2477.333151581, 1.001682194,
2477.353583542, 1.000927053,
2477.374015502, 1.000528273,
2477.394447462, 1.000169355,
2477.414879422, 0.998830765,
2477.435311481, 0.997313689,
2477.455743440, 0.996743370,
2477.476175298, 0.996554786,
2477.496607356, 0.995834095,
2477.517039313, 0.995916551,
2477.537471170, 0.995713892,
2477.557903227, 0.995259733,
2477.578335183, 0.994961137,
2477.598767039, 0.994789842,
2477.619199094, 0.994797870,
2477.639631050, 0.994861353,
2477.660062905, 0.995451211,
2477.680494959, 0.996076825,
2477.700926913, 0.995911013,
2477.721358766, 0.995818026,
2477.762222772, 0.996560936,
2477.782654725, 0.996684623,
2477.803086677, 0.997079239,
2477.823518628, 0.997420623,
2477.843950479, 0.996565829,
2477.864382530, 0.996433987,
2477.884814481, 0.997296492,
2477.905246330, 0.997470564,
2477.925678380, 0.998397472,
2477.946110329, 0.999206856,
2477.966542378, 0.999644508,
2477.986974226, 1.000025367,
2478.007406175, 1.000694349,
2478.027838222, 1.001218493,
2478.048270069, 1.001745289,
2478.068702016, 1.002144488,
2478.089134063, 1.003207015,
2478.109565909, 1.004182564,
2478.129997854, 1.004223934,
2478.150429900, 1.003940446,
2478.170861745, 1.003376009,
2478.211725733, 1.004347835,
2478.252589520, 1.004939860,
2478.273021563, 1.004153730,
2478.293453506, 1.004863526,
2478.313885348, 1.004748716,
2478.334317390, 1.005264724,
2478.354749331, 1.005884914,
2478.375181172, 1.005857414,
2478.395613213, 1.006306969,
2478.416045152, 1.006610821,
2478.436476992, 1.006878361,
2478.456909032, 1.006963029,
2478.477340971, 1.007802088,
2478.497772910, 1.008956914,
2478.518204848, 1.008869549,
2478.538636786, 1.008010493,
2478.559068823, 1.007888235,
2478.579500660, 1.008603475,
2478.599932597, 1.009199012,
2478.620364533, 1.009805727,
2478.640796469, 1.009682369,
2478.661228405, 1.009436646,
2478.681660340, 1.007964799,
2478.702092275, 1.007472065,
2478.742956143, 1.011657882,
2478.763388077, 1.011348099,
2478.783820010, 1.012136114,
2478.804252043, 1.012195821,
2478.824683875, 1.012562033,
2478.845115807, 1.013396921,
2478.865547839, 1.013843010,
2478.885979670, 1.013860627,
2478.906411602, 1.014352656,
2478.926843632, 1.014710430,
2478.947275462, 1.014553999,
2478.988139421, 1.014691490,
2479.008571250, 1.014180376,
2479.029003279, 1.013334837,
2479.049435207, 1.012743683,
2479.069867035, 1.012930683,
2479.090299063, 1.012533093,
2479.110730989, 1.011794962,
2479.131162916, 1.011473813,
2479.151594843, 1.011350855,
2479.172026769, 1.011071621,
2479.192458694, 1.010317748,
2479.212890619, 1.009615881,
2479.233322544, 1.009206895,
2479.253754468, 1.008604768,
2479.274186492, 1.008077660,
2479.294618316, 1.007245213,
2479.315050239, 1.006909631,
2479.335482162, 1.007353603,
2479.355914084, 1.006540594,
2479.376345907, 1.005063992,
2479.396777928, 1.003842545,
2479.417209850, 1.002780310,
2479.437641671, 1.002502917,
2479.478505612, 1.005372275,
2479.560233389, 1.004032844,
2479.580665207, 1.004423829,
2479.601097125, 1.004443840,
2479.621529143, 1.004088745,
2479.641961060, 1.003669773,
2479.662392876, 1.002682782,
2479.682824893, 1.002783248,
2479.703256809, 1.003318474,
2479.723688625, 1.003524373,
2479.744120640, 1.003804854,
2479.764552555, 1.003880949,
2479.784984370, 1.003018470,
2479.805416384, 1.002583907,
2479.825848297, 1.002546990,
2479.846280111, 1.002813553,
2479.866712124, 1.002986898,
2479.887144037, 1.002444856,
2479.907575849, 1.002206128,
2479.928007861, 1.002664708,
2479.968871684, 1.006268376,
2479.989303594, 1.005904328,
2480.009735505, 1.006886661,
2480.030167514, 1.007169943,
2480.050599324, 1.006826601,
2480.071031234, 1.006455667,
2480.091463142, 1.005511606,
2480.111895051, 1.005368771,
2480.132326959, 1.005667297,
2480.152758967, 1.005739787,
2480.173190774, 1.005759475,
2480.193622681, 1.005813697,
2480.214054688, 1.004776772,
2480.234486494, 1.003682381,
2480.254918400, 1.003406271,
2480.275350406, 1.003303580,
2480.295782211, 1.002211889,
2480.316214115, 1.002167836,
2480.336646120, 1.002340768,
2480.357077924, 1.002509068,
2480.377509828, 1.002786683,
2480.397941831, 1.002714415,
2480.418373634, 1.002677506,
2480.459237539, 1.007733517,
2480.479669440, 1.005947756,
2480.500101342, 1.005849828,
2480.520533243, 1.007050837,
2480.540965144, 1.007646528,
2480.561397044, 1.007060177,
2480.581828944, 1.006979741,
2480.602260844, 1.008106067,
2480.622692843, 1.008551223,
2480.643124642, 1.008439567,
2480.663556540, 1.008162705,
2480.683988539, 1.007400545,
2480.704420336, 1.007619609,
2480.724852234, 1.008225607,
2480.745284230, 1.008678339,
2480.765716027, 1.008205493,
2480.786147924, 1.006960321,
2480.806579919, 1.006533456,
2480.827011715, 1.006435857,
2480.847443610, 1.006100960,
2480.867875505, 1.005079083,
2480.888307399, 1.004761740,
2480.908739294, 1.004687572,
2480.970034974, 1.005697262,
2480.990466966, 1.005672521,
2481.010898758, 1.005598028,
2481.031330750, 1.006582531,
2481.051762642, 1.006033443,
2481.072194433, 1.004334799,
2481.092626424, 1.002624114,
2481.113058314, 1.001768003,
2481.133490104, 1.001702877,
2481.153922094, 1.001671392,
2481.174353983, 1.001582417,
2481.194785772, 1.000776885,
2481.215217761, 0.999768875,
2481.235649649, 0.998858165,
2481.256081437, 0.998549467,
2481.276513424, 0.998692400,
2481.296945311, 0.998634711,
2481.317377198, 0.998452143,
2481.337809085, 0.998101884,
2481.358240970, 0.997636269,
2481.378672856, 0.997367419,
2481.399104742, 0.996910538,
2481.419536627, 0.996013496,
2481.439968511, 0.996011047,
2481.460400495, 0.996224644,
2481.480832279, 0.996715117,
2481.501264163, 0.996945988,
2481.521696146, 0.997368097,
2481.542127929, 0.997845490,
2481.562559911, 0.998468153,
2481.582991693, 0.997822947,
2481.603423575, 0.997803071,
2481.623855556, 0.997993734,
2481.644287337, 0.998248630,
2481.685151198, 1.001020068,
2481.705582978, 1.001726707,
2481.726014858, 1.003049856,
2481.746446837, 1.005177035,
2481.766878615, 1.004852179,
2481.787310494, 1.004135559,
2481.807742472, 1.003225535,
2481.828174350, 1.004275018,
2481.848606127, 1.005410568,
2481.869038104, 1.006285344,
2481.889469981, 1.005925390,
2481.909901757, 1.005676088,
2481.930333733, 1.005802056,
2481.950765609, 1.006963494,
2481.971197384, 1.007600959,
2481.991629359, 1.007821190,
2482.012061233, 1.007561747,
2482.032493007, 1.007354114,
2482.052924981, 1.006820480,
2482.073356855, 1.007049504,
2482.093788828, 1.007707682,
2482.114220600, 1.008070001,
2482.134652473, 1.008470748,
2482.155084445, 1.008440823,
2482.175516216, 1.007461133,
2482.195948088, 1.007303212,
2482.216380059, 1.007588869,
2482.236811829, 1.007948580,
2482.257243700, 1.008218057,
2482.277675669, 1.008001669,
2482.298107539, 1.007929175,
2482.318539308, 1.008468245,
2482.338971277, 1.009141678,
2482.359403046, 1.009558921,
2482.379834914, 1.010132434,
2482.420698649, 1.012980858,
2482.441130516, 1.014510190,
2482.461562482, 1.015774825,
2482.481994249, 1.016676410,
2482.502426115, 1.016301886,
2482.522858081, 1.016011931,
2482.543289846, 1.017282399,
2482.563721711, 1.018099208,
2482.584153675, 1.017883436,
2482.604585440, 1.017413199,
2482.625017404, 1.017115770,
2482.645449267, 1.017636393,
2482.665881130, 1.018083008,
2482.686312993, 1.018289082,
2482.706744855, 1.017169410,
2482.727176718, 1.016009038,
2482.747608580, 1.015579766,
2482.768040441, 1.015303975,
2482.788472302, 1.014202658,
2482.808904263, 1.013176970,
2482.829336023, 1.012967363,
2482.849767883, 1.012560340,
2482.870199843, 1.011790871,
2482.931495420, 1.008953777,
2482.951927178, 1.008434528,
2482.972359036, 1.007568099,
2482.992790993, 1.006950112,
2483.013222751, 1.006579029,
2483.033654608, 1.006269845,
2483.054086564, 1.006047463,
2483.074518320, 1.006415847,
2483.094950176, 1.006678616,
2483.115382032, 1.006594755,
2483.135813987, 1.006066831,
2483.156245842, 1.006364784,
2483.176677696, 1.006769677,
2483.197109450, 1.007051146,
2483.217541404, 1.005679314,
2483.237973257, 1.004357262,
2483.258405010, 1.003221246,
2483.278836963, 1.003103257,
2483.299268816, 1.003758047,
2483.319700568, 1.004356882,
2483.340132519, 1.004335498,
2483.360564371, 1.003711718,
2483.380996122, 1.003404844,
2483.401428072, 1.003589049,
2483.421859923, 1.004129539,
2483.442291673, 1.004826935,
2483.462723622, 1.005096267,
2483.483155472, 1.005139799,
2483.503587320, 1.004950605,
2483.524019169, 1.004762287,
2483.544451017, 1.004117485,
2483.564882865, 1.004271460,
2483.585314713, 1.004296825,
2483.605746560, 1.004740262,
2483.626178407, 1.004928189,
2483.646610354, 1.004959663,
2483.667042100, 1.005152972,
2483.687474046, 1.005215174,
2483.707905891, 1.004775122,
2483.728337636, 1.003905268,
2483.748769581, 1.003349556,
2483.769201425, 1.003085524,
2483.789633170, 1.003098983,
2483.810065113, 1.003103274,
2483.830496957, 1.002500000,
2483.850928700, 1.001874672,
2483.891792485, 1.005808855,
2483.912224228, 1.004899748,
2483.932656169, 1.004269802,
2483.953087911, 1.005015827,
2483.973519752, 1.005700328,
2483.993951693, 1.006157882,
2484.014383533, 1.006326955,
2484.034815273, 1.005747264,
2484.055247213, 1.005287294,
2484.075679052, 1.005147073,
2484.096110791, 1.005739176,
2484.116542730, 1.006409210,
2484.136974568, 1.006798425,
2484.157406306, 1.006704705,
2484.177838244, 1.006497554,
2484.198270082, 1.006108137,
2484.218702019, 1.005974910,
2484.239133755, 1.006194663,
2484.259565592, 1.006607092,
2484.279997527, 1.007191062,
2484.300429263, 1.007574224,
2484.320861099, 1.007912112,
2484.341293034, 1.008411533,
2484.361724768, 1.008866007,
2484.382156603, 1.008966084,
2484.402588537, 1.008189491,
2484.423020270, 1.007828215,
2484.443452104, 1.007940803,
2484.463884037, 1.008276673,
2484.484315869, 1.008414828,
2484.504747602, 1.008509063,
2484.525179534, 1.008284055,
2484.545611365, 1.007469935,
2484.566043097, 1.007026126,
2484.586475028, 1.007027852,
2484.627338589, 1.006065000,
2484.647770519, 1.005666601,
2484.668202248, 1.005073560,
2484.688634078, 1.004845027,
2484.709066007, 1.004640647,
2484.729497735, 1.004300867,
2484.749929664, 1.004040494,
2484.770361492, 1.003997630,
2484.790793219, 1.004171959,
2484.811225147, 1.007368672,
2484.831656974, 1.006714000,
2484.872520627, 1.005634049,
2484.892952453, 1.004754793,
2484.913384279, 1.004888659,
2484.933816104, 1.004854773,
2484.954247929, 1.005009022,
2484.974679754, 1.005265209,
2484.995111578, 1.005151866,
2485.015543402, 1.004941818,
2485.035975226, 1.004675096,
2485.056407149, 1.004546086,
2485.076838872, 1.004492062,
2485.097270695, 1.004549269,
2485.117702617, 1.004591435,
2485.138134339, 1.004639476,
2485.158566161, 1.004374077,
2485.178998082, 1.004604338,
2485.199429804, 1.004933421,
2485.219861624, 1.005117978,
2485.240293545, 1.005329300,
2485.260725265, 1.005337985,
2485.281157185, 1.005350991,
2485.301589004, 1.005434804,
2485.322020823, 1.005586212,
2485.342452642, 1.005719834,
2485.362884461, 1.005464920,
2485.383316179, 1.003884188,
2485.403748097, 1.003023244,
2485.424179914, 1.002991662,
2485.444611631, 1.003028717,
2485.465043548, 1.003029379,
2485.485475365, 1.002516802,
2485.505907081, 1.001799195,
2485.526338997, 1.001081100,
2485.546770812, 1.000884880,
2485.567202528, 1.001618633,
2485.587634442, 1.002411291,
2485.608066257, 1.003314215,
2485.628497971, 1.004137879,
2485.648929885, 1.005143576,
2485.669361699, 1.005496458,
2485.689793512, 1.005477594,
2485.710225325, 1.005427277,
2485.730657138, 1.005053648,
2485.751088950, 1.004066054,
2485.771520762, 1.003312907,
2485.791952574, 1.002704718,
2485.812384485, 1.002409465,
2485.853248007, 1.007033123,
2485.873679917, 1.007768763,
2485.894111727, 1.008734343,
2485.914543437, 1.009654659,
2485.934975346, 1.009960515,
2485.955407155, 1.010171259,
2485.975838864, 1.010250533,
2485.996270773, 1.010422510,
2486.016702581, 1.011792224,
2486.037134289, 1.013697784,
2486.057566196, 1.014482244,
2486.077998003, 1.015196891,
2486.098429710, 1.015870778,
2486.118861617, 1.016695388,
2486.139293423, 1.017242818,
2486.159725129, 1.017970619,
2486.180157034, 1.018638999,
2486.200588740, 1.019194972,
2486.221020545, 1.019640521,
2486.241452449, 1.019601003,
2486.261884254, 1.019836239,
2486.282315958, 1.019916565,
2486.302747861, 1.018932421,
2486.323179665, 1.018283714,
2486.343611468, 1.018127473,
2486.364043270, 1.017752110,
2486.384475073, 1.017307671,
2486.404906975, 1.016515713,
2486.425338677, 1.015624521,
2486.445770478, 1.016875443,
2486.466202379, 1.017928374,
2486.486634080, 1.018679035,
2486.507065881, 1.019371031,
2486.527497781, 1.018843290,
2486.547929481, 1.017682673,
2486.568361281, 1.016205589,
2486.588793180, 1.014731272,
2486.609224879, 1.013758434,
2486.629656677, 1.012592749,
2486.650088576, 1.012669128,
2486.670520274, 1.013436516,
2486.690952071, 1.013669397,
2486.711383969, 1.013356655,
2486.731815766, 1.013287263,
2486.752247463, 1.013474215,
2486.772679359, 1.013463539,
2486.793111155, 1.013491901,
2486.833974747, 1.012888712,
2486.854406542, 1.012571978,
2486.874838337, 1.012317296,
2486.895270131, 1.012312023,
2486.915701826, 1.012686525,
2486.936133720, 1.013229347,
2486.956565513, 1.013037167,
2486.976997206, 1.012705420,
2486.997429099, 1.012566947,
2487.017860892, 1.012416129,
2487.038292585, 1.012428292,
2487.058724477, 1.012370482,
2487.079156268, 1.012303050,
2487.099588060, 1.012345879,
2487.120019851, 1.012404159,
2487.140451642, 1.012445621,
2487.160883433, 1.012396250,
2487.181315223, 1.012265913,
2487.201747013, 1.012264995,
2487.222178802, 1.012366121,
2487.242610691, 1.012317154,
2487.263042381, 1.012271750,
2487.283474169, 1.012111193,
2487.303906058, 1.011780949,
2487.324337746, 1.011188547,
2487.344769633, 1.010822594,
2487.365201421, 1.010451942,
2487.385633108, 1.010054833,
2487.406064995, 1.009369767,
2487.426496781, 1.007823663,
2487.446928468, 1.006206754,
2487.467360354, 1.005482931,
2487.487792139, 1.005202012,
2487.508223825, 1.004341189,
2487.528655710, 1.003444645,
2487.549087494, 1.002418861,
2487.569519279, 1.001578177,
2487.589951063, 1.000584541,
2487.610382847, 1.000551798,
2487.630814530, 1.001276681,
2487.651246413, 1.001878125,
2487.671678196, 1.002389883,
2487.692109879, 1.003049798,
2487.712541761, 1.003270458,
2487.732973543, 1.003127950,
2487.753405225, 1.002439825,
2487.773837106, 1.001380045,
2487.814700568, 1.005386951,
2487.835132448, 1.006690381,
2487.855564229, 1.006843293,
2487.875996109, 1.007166647,
2487.896427788, 1.007457966,
2487.916859567, 1.007885312,
2487.937291446, 1.008462146,
2487.957723125, 1.008885951,
2487.978154903, 1.009110355,
2487.998586781, 1.009596134,
2488.019018459, 1.010194999,
2488.039450237, 1.010560086,
2488.059882114, 1.010929821,
2488.080313891, 1.011050449,
2488.100745567, 1.011252375,
2488.121177443, 1.011422298,
2488.141609219, 1.011298806,
2488.162040895, 1.010369087,
2488.182472770, 1.009565294,
2488.202904545, 1.009442820,
2488.223336220, 1.009080714,
2488.243768095, 1.008352436,
2488.264199869, 1.007224380,
2488.284631543, 1.007172862,
2488.305063416, 1.008416551,
2488.325495190, 1.009485052,
2488.345926863, 1.010428409,
2488.366358735, 1.010377986,
2488.386790508, 1.010040255,
2488.407222280, 1.009099111,
2488.427654051, 1.008126361,
2488.448085823, 1.007226405,
2488.468517594, 1.006291683,
2488.488949365, 1.005555464,
2488.509381136, 1.004858460,
2488.550244676, 1.006182197,
2488.570676446, 1.006480960,
2488.591108315, 1.006513957,
2488.611539984, 1.006187389,
2488.631971753, 1.006039239,
