BJD - 2454833,Corrected Flux,error
2573.391421619, 0.988758609,
2573.411853435, 0.989132450,
2573.432285352, 0.989030514,
2573.452717368, 0.988739895,
2573.493581098, 0.988155959,
2573.514013113, 0.988148312,
2573.534444927, 0.988067793,
2573.554876941, 0.988139030,
2573.575308854, 0.988228905,
2573.595740767, 0.988091505,
2573.616172679, 0.988182706,
2573.636604591, 0.988095149,
2573.657036503, 0.988338252,
2573.677468414, 0.987914444,
2573.697900324, 0.987951990,
2573.718332235, 0.987602715,
2573.738764245, 0.988460816,
2573.759196054, 0.988067973,
2573.779627963, 0.988232821,
2573.800059971, 0.988058558,
2573.820491779, 0.987870456,
2573.840923686, 0.988432888,
2573.861355694, 0.988763187,
2573.881787500, 0.988554764,
2573.902219406, 0.988642231,
2573.922651412, 0.988794897,
2573.943083217, 0.988514981,
2573.963515122, 0.988761848,
2573.983947127, 0.988582955,
2574.004378931, 0.988408347,
2574.024810834, 0.988148677,
2574.045242837, 0.988276341,
2574.065674740, 0.988265424,
2574.086106542, 0.988350022,
2574.106538544, 0.988506618,
2574.126970445, 0.988387441,
2574.147402246, 0.988486087,
2574.167834247, 0.988194060,
2574.188266147, 0.987870550,
2574.229129945, 0.988440012,
2574.249561744, 0.988459316,
2574.269993642, 0.988397489,
2574.290425640, 0.988489928,
2574.310857437, 0.988505522,
2574.331289335, 0.988641487,
2574.351721331, 0.988575198,
2574.372153127, 0.988609892,
2574.392585023, 0.988886413,
2574.413017018, 0.988699847,
2574.433448913, 0.988790400,
2574.453880807, 0.988863212,
2574.474312701, 0.988639561,
2574.494744594, 0.988867552,
2574.515176488, 0.988536654,
2574.535608380, 0.988374281,
2574.576472264, 0.988386964,
2574.596904056, 0.988440365,
2574.617335946, 0.988480299,
2574.637767937, 0.988342330,
2574.658199727, 0.988555212,
2574.678631616, 0.989880501,
2574.739927282, 0.988995575,
2574.760359270, 0.988434235,
2574.780791058, 0.988916763,
2574.801222944, 0.989199141,
2574.821654931, 0.989338689,
2574.842086717, 0.988986376,
2574.862518603, 0.988609491,
2574.882950588, 0.988854987,
2574.903382473, 0.988836132,
2574.923814257, 0.988880534,
2574.944246241, 0.988559164,
2574.964678125, 0.988668347,
2574.985109908, 0.988501634,
2575.005541890, 0.988766303,
2575.025973672, 0.988797993,
2575.046405554, 0.988370337,
2575.066837536, 0.989661480,
2575.087269317, 0.989619173,
2575.107701197, 0.989228526,
2575.128133177, 0.989475346,
2575.148564957, 0.989170091,
2575.168996836, 0.988121546,
2575.209860593, 0.988962131,
2575.230292471, 0.988827240,
2575.250724448, 0.988909621,
2575.271156326, 0.989128543,
2575.291588203, 0.989191699,
2575.312020079, 0.988946784,
2575.332451954, 0.988981141,
2575.352883830, 0.988829174,
2575.373315705, 0.989082515,
2575.393747579, 0.989031269,
2575.414179553, 0.989184988,
2575.434611327, 0.989260273,
2575.455043200, 0.989183916,
2575.475475173, 0.988711220,
2575.495906946, 0.988534799,
2575.516338818, 0.988547886,
2575.536770789, 0.988805555,
2575.557202560, 0.988699238,
2575.577634431, 0.989300433,
2575.598066401, 0.988977740,
2575.618498171, 0.989040598,
2575.638930040, 0.989134033,
2575.659362009, 0.988790944,
2575.679793778, 0.989415831,
2575.700225646, 0.989382593,
2575.720657614, 0.989010712,
2575.741089381, 0.988683405,
2575.761521248, 0.989211934,
2575.781953214, 0.989227117,
2575.802384981, 0.989540106,
2575.822816846, 0.989818466,
2575.843248812, 0.989426760,
2575.863680576, 0.989217073,
2575.884112441, 0.989397332,
2575.904544405, 0.989687445,
2575.945408031, 0.989446705,
2575.965839994, 0.989300128,
2575.986271756, 0.989116285,
2576.006703618, 0.989136942,
2576.027135579, 0.989508048,
2576.047567341, 0.989581379,
2576.067999201, 0.989656195,
2576.088431161, 0.989166576,
2576.108863021, 0.989636456,
2576.129294880, 0.989332246,
2576.149726739, 0.989271881,
2576.170158598, 0.989681448,
2576.190590456, 0.989327835,
2576.211022314, 0.989286611,
2576.231454171, 0.989531140,
2576.251886128, 0.989517180,
2576.272317884, 0.989585834,
2576.292749740, 0.989711545,
2576.313181696, 0.989741944,
2576.333613451, 0.989829230,
2576.354045306, 0.989248498,
2576.374477260, 0.989470707,
2576.394909014, 0.989646030,
2576.415340868, 0.989653166,
2576.435772821, 0.989561858,
2576.456204573, 0.989620852,
