BJD - 2454833,Corrected Flux,error
2564.053621934, 1.001674751,
2564.074053848, 1.001234361,
2564.094485961, 1.001438027,
2564.114917874, 1.001330924,
2564.135349886, 1.000740485,
2564.176213909, 1.001013158,
2564.196645921, 1.000975099,
2564.217078031, 1.001005802,
2564.237509941, 1.000955586,
2564.257941950, 1.000942341,
2564.278374059, 1.001080524,
2564.298805968, 1.000833898,
2564.319237975, 1.000930688,
2564.339670083, 1.000954819,
2564.360101990, 1.000717922,
2564.380533996, 1.001167080,
2564.421398108, 1.001001997,
2564.441830013, 1.001031054,
2564.462262118, 1.000944269,
2564.482694122, 1.000799608,
2564.503126025, 1.001056071,
2564.523558128, 1.001181623,
2564.543990131, 1.001009718,
2564.564422033, 1.001167285,
2564.584854135, 1.000949657,
2564.605286136, 1.001267416,
2564.625718037, 1.000822411,
2564.666582137, 1.000948054,
2564.687014036, 1.000889722,
2564.707446135, 1.001048881,
2564.727878133, 1.001008241,
2564.748310131, 1.000966386,
2564.768742128, 1.000823771,
2564.789174125, 1.000852388,
2564.809606121, 1.001036171,
2564.830038117, 1.000805890,
2564.850470112, 1.001112029,
2564.870902208, 1.001545457,
2564.932198090, 1.000869858,
2564.952630083, 1.000739683,
2564.973062075, 1.000829049,
2564.993494167, 1.000756727,
2565.013926058, 1.000745367,
2565.034358049, 1.000745245,
2565.054790140, 1.000837750,
2565.075222030, 1.000609580,
2565.095654020, 1.000767741,
2565.116086109, 1.000700630,
2565.156949986, 1.000759224,
2565.177382073, 1.000869728,
2565.197813961, 1.000769980,
2565.218245948, 1.000774875,
2565.238678034, 1.000853674,
2565.259110020, 1.000955853,
2565.279541905, 1.000771210,
2565.299973990, 1.000840197,
2565.320405974, 1.000474568,
2565.340837858, 1.001095934,
2565.361269942, 1.001859777,
2565.402133807, 1.000794265,
2565.422565889, 1.000854982,
2565.442997871, 1.000873549,
2565.463429752, 1.000779833,
2565.483861832, 1.000802903,
2565.504293813, 1.000904328,
2565.524725692, 1.001727116,
2565.545157771, 1.001793212,
2565.565589750, 1.002482815,
2565.586021728, 1.002125709,
2565.606453706, 1.001873970,
2565.647317660, 1.000819302,
2565.667749636, 1.000917592,
2565.688181612, 1.000709186,
2565.708613687, 1.001261269,
2565.729045562, 1.001825311,
2565.749477537, 1.002707169,
2565.769909511, 1.002303481,
2565.790341484, 1.001757316,
2565.810773457, 1.001948793,
2565.831205530, 1.001139720,
2565.851637402, 0.996100042,
2565.892501444, 1.000860370,
2565.912933315, 1.000736647,
2565.933365285, 1.000753801,
2565.953797355, 1.000842356,
2565.974229224, 1.000690246,
2565.994661193, 1.000875807,
2566.015093261, 1.000666444,
2566.035525129, 1.001006477,
2566.055957096, 1.001548895,
2566.076389163, 1.001439977,
2566.096821130, 1.002286391,
2566.137685061, 1.000880123,
2566.158117026, 1.000872660,
2566.178548891, 1.000781145,
2566.198980955, 1.000737238,
2566.219412918, 1.000854240,
2566.239844782, 1.000622442,
2566.260276844, 1.001008450,
2566.280708807, 1.001452784,
2566.301140668, 1.001962140,
2566.321572730, 1.002045276,
2566.342004690, 1.001238974,
2566.382868610, 1.000846172,
2566.403300570, 1.000934910,
2566.423732529, 1.000746210,
2566.444164487, 1.001002452,
2566.464596446, 1.001535456,
2566.485028303, 1.001388273,
2566.505460360, 1.001944949,
2566.525892317, 1.001680478,
2566.546324273, 1.001641078,
2566.566756229, 1.001902989,
2566.587188184, 1.000877515,
2566.628052093, 1.000792001,
2566.648484047, 1.000894166,
2566.668916100, 1.000793982,
2566.689347953, 1.000809337,
2566.709779906, 1.000821882,
2566.730211957, 1.000824962,
2566.750643809, 1.000724168,
2566.771075760, 1.000833159,
2566.811939661, 1.000940587,
2566.832371610, 1.001120784,
2566.893667457, 1.000757624,
2566.914099505, 1.000660309,
2566.934531452, 1.000657862,
2566.954963299, 1.000715496,
2566.975395346, 1.000689923,
2566.995827292, 1.000632822,
2567.016259137, 1.000724037,
2567.036691182, 1.000635670,
2567.057123127, 1.000704399,
2567.077554971, 1.000682230,
2567.118418958, 1.000776097,
2567.138850801, 1.000634179,
2567.159282843, 1.000732668,
2567.179714785, 1.000739897,
2567.200146626, 1.000795286,
2567.220578667, 1.000689462,
2567.241010508, 1.000803062,
2567.261442548, 1.000650814,
2567.281874487, 1.000736360,
2567.302306327, 1.000772571,
2567.322738265, 1.000601415,
2567.363602241, 1.000681151,
2567.384034079, 1.000758915,
2567.404466116, 1.000717948,
2567.424898052, 1.000608565,
2567.445329988, 1.000671755,
2567.465761923, 1.000794236,
2567.486193859, 1.000729371,
2567.506625893, 1.000699029,
2567.527057727, 1.000815686,
2567.547489661, 1.000641828,
2567.567921694, 1.000773151,
2567.608785459, 1.000799624,
2567.629217491, 1.000658087,
2567.649649322, 1.000706381,
2567.670081253, 1.000649676,
2567.690513284, 1.000691462,
2567.710945114, 1.000670776,
2567.731377043, 1.000665542,
2567.751809073, 1.000727747,
2567.772241001, 1.000606794,
2567.792672830, 1.000637348,
2567.813104858, 1.000673543,
2567.833536785, 1.000729354,
2567.853968612, 1.000739342,
2567.874400638, 1.000729716,
2567.894832564, 1.000585853,
2567.915264390, 1.000268034,
2567.935696415, 1.000268207,
2567.956128339, 1.000017829,
2567.976560164, 1.000372606,
2567.996992187, 1.000332952,
2568.017424110, 0.999662561,
2568.037855934, 0.999928007,
2568.058287956, 0.999871492,
2568.099151699, 1.000718318,
2568.119583720, 1.000700068,
2568.140015541, 1.000541476,
2568.160447461, 1.000684006,
2568.180879481, 1.000114214,
2568.201311400, 0.999831889,
2568.221743219, 1.000095099,
2568.242175237, 1.000242268,
2568.262607155, 0.999827292,
2568.283038973, 0.999563704,
2568.303470990, 0.999481796,
2568.344334922, 1.000729914,
2568.364766738, 1.000547706,
2568.385198653, 1.000756497,
2568.405630668, 1.000623336,
2568.426062483, 1.000711494,
2568.446494397, 1.000218773,
2568.466926410, 0.999822902,
2568.487358223, 0.999615259,
2568.507790136, 0.999988316,
2568.528222148, 0.999970756,
2568.548653959, 0.999393149,
2568.589517881, 1.000676656,
2568.609949792, 1.000647642,
2568.630381602, 1.000599047,
2568.650813611, 1.000731217,
2568.671245520, 1.000639056,
2568.691677329, 1.000736578,
2568.712109337, 1.000393390,
2568.732541245, 1.000576067,
2568.752973052, 0.999783703,
2568.773405059, 0.999515562,
2568.793836965, 0.999647252,
2568.834700777, 1.000528896,
2568.855132582, 1.000556118,
2568.875564487, 1.000613927,
2568.895996491, 1.000508181,
2568.916428294, 1.000517797,
2568.936860198, 1.000477926,
2568.957292201, 1.000603289,
2568.977724003, 1.000612451,
2568.998155905, 1.000473351,
2569.018587907, 1.000603779,
2569.039019808, 1.000610505,
2569.079883609, 1.000622682,
2569.100315509, 1.000750093,
2569.120747308, 1.000562787,
2569.141179307, 1.000570118,
2569.161611205, 1.000643101,
2569.182043203, 1.000604615,
2569.202475001, 1.000532775,
2569.222906898, 1.000524405,
2569.243338895, 1.000519180,
2569.263770691, 1.000733056,
2569.284202587, 1.000591874,
2569.325066377, 1.000504332,
2569.406793953, 1.000612596,
2569.427225946, 1.000541212,
2569.447657838, 1.000612323,
2569.468089630, 1.000704613,
2569.488521622, 1.000515757,
2569.508953513, 1.000489607,
2569.529385304, 1.000465758,
2569.549817294, 1.000611234,
2569.570249084, 1.000484567,
2569.590680973, 1.000595803,
2569.611112962, 1.000538687,
2569.631544751, 1.000450814,
2569.651976639, 1.000484855,
2569.672408626, 1.000514058,
2569.692840413, 0.999189652,
2569.713272300, 0.998612840,
2569.733704287, 0.998324979,
2569.754136072, 0.998367196,
2569.774567958, 0.998359252,
2569.815431728, 1.000588057,
2569.835863612, 1.000596525,
2569.856295595, 1.000555004,
2569.876727479, 1.000541302,
2569.897159262, 1.000611960,
2569.917591244, 1.001573923,
2569.938023127, 1.002210779,
2569.958454908, 1.002421807,
2569.978886889, 1.002360272,
2569.999318770, 1.000662925,
2570.019750751, 1.000477623,
2570.060614410, 1.000561773,
2570.081046389, 1.000631575,
2570.101478168, 1.000524233,
2570.121910046, 1.000395507,
2570.142342024, 1.000551601,
2570.162773801, 1.000645038,
2570.183205678, 1.000450196,
2570.203637654, 1.000494188,
2570.224069430, 1.000481200,
2570.244501306, 1.000548852,
2570.264933281, 1.000776261,
2570.305796930, 1.000513042,
2570.326228804, 1.000583747,
2570.346660678, 1.000509479,
2570.367092551, 1.000530270,
2570.387524524, 1.000521469,
2570.407956296, 1.000620503,
2570.428388168, 1.000469943,
2570.448820139, 1.000436909,
2570.469251910, 1.000485420,
2570.489683780, 1.000568350,
2570.510115751, 1.000573386,
2570.530547521, 1.000485589,
2570.550979390, 1.000419748,
2570.571411359, 1.000425179,
2570.591843127, 1.000636964,
2570.612274995, 1.000639197,
2570.632706963, 1.000423507,
2570.653138730, 1.000512549,
2570.673570597, 1.000444179,
2570.694002563, 1.000448511,
2570.714434429, 1.000573073,
2570.734866195, 1.000510719,
2570.755298160, 1.000889353,
2570.796161789, 1.000359851,
2570.816593752, 1.000383244,
2570.837025616, 1.000478674,
2570.857457379, 1.000414752,
2570.877889341, 1.000408626,
2570.898321204, 1.000485876,
2570.918753165, 1.000356918,
2570.939184926, 1.000317462,
2570.959616787, 1.000324576,
2570.980048748, 1.000377552,
2571.000480508, 1.000472581,
2571.020912368, 1.000568282,
2571.041344327, 1.000459887,
2571.061776086, 1.000385642,
2571.082207944, 1.000318070,
2571.102639802, 1.000274283,
2571.123071660, 1.000331869,
2571.143503517, 1.000445525,
2571.163935373, 1.000555302,
2571.184367230, 1.000510080,
2571.204799086, 1.000378248,
2571.225231041, 1.000391121,
2571.245662796, 1.000476921,
2571.286526605, 1.000446907,
2571.306958359, 1.000429531,
2571.327390212, 1.000506548,
2571.347822166, 1.000401421,
2571.368253918, 1.000386130,
2571.388685770, 1.000404202,
2571.409117722, 1.000403598,
2571.429549473, 1.000420030,
2571.449981324, 1.000290818,
2571.470413275, 1.000264976,
2571.490845025, 1.000320008,
2571.511276875, 1.000475759,
2571.531708824, 1.000408033,
2571.552140673, 1.000292578,
2571.572572421, 1.000263435,
2571.593004369, 1.000356042,
2571.613436217, 1.000550635,
2571.633867964, 1.000309513,
2571.654299911, 1.000390370,
2571.674731758, 1.000410375,
2571.695163504, 1.000346268,
2571.715595449, 1.000440933,
2571.736027295, 1.000443860,
2571.776890984, 1.000326184,
2571.797322828, 1.000380822,
2571.817754671, 1.000352970,
2571.838186514, 1.000395646,
2571.858618357, 1.000237264,
2571.879050199, 1.000273951,
2571.899482041, 1.000308127,
2571.919913883, 1.000463709,
2571.940345724, 1.000364655,
2571.960777565, 1.000295332,
2571.981209405, 1.000224465,
2572.001641245, 1.000472006,
2572.022073084, 1.000424409,
2572.042504924, 1.000344139,
2572.062936862, 1.000351374,
2572.083368601, 1.000268217,
2572.103800438, 1.000386285,
2572.124232376, 1.000055810,
2572.144664113, 1.000215458,
2572.165095950, 1.000492696,
2572.185527886, 1.000282929,
2572.205959622, 1.000208766,
2572.226391457, 1.000480869,
2572.267255127, 1.000267758,
2572.287686961, 1.000258598,
2572.308118895, 1.000319149,
2572.328550628, 1.000423700,
2572.348982461, 1.000179264,
2572.369414394, 1.000288316,
2572.389846226, 1.000256043,
2572.410277958, 1.000408523,
2572.430709889, 0.999382247,
2572.451141721, 1.000207866,
2572.471573451, 1.000103202,
2572.512437211, 1.000329980,
2572.532868941, 1.000429713,
2572.553300870, 1.000285229,
2572.573732698, 1.000217575,
2572.594164427, 1.000278398,
2572.614596354, 1.000230596,
2572.635028182, 1.000388141,
2572.655459909, 1.000412741,
2572.675891835, 1.000258354,
2572.696323561, 1.000250959,
2572.716755487, 1.000349109,
2572.778050962, 1.000340195,
2572.798482787, 1.000276575,
2572.818914611, 1.000272751,
2572.839346434, 1.000331090,
2572.859778257, 1.000309938,
2572.880210080, 1.000308109,
2572.900642002, 1.000308615,
2572.921073724, 1.000359889,
2572.941505545, 1.000314525,
2572.961937466, 1.000270837,
2572.982369187, 1.000324886,
2573.002801007, 1.000377585,
2573.023232927, 1.000303826,
2573.043664647, 1.000398059,
2573.064096466, 1.000301691,
2573.084528385, 1.000262581,
2573.104960103, 1.000250252,
2573.125391921, 1.000284644,
2573.145823838, 1.000392058,
2573.166255555, 1.000456316,
2573.186687372, 1.000272574,
2573.207119289, 1.000230648,
2573.227551104, 1.000235929,
2573.247982820, 1.000476165,
2573.268414735, 1.000334270,
2573.288846550, 1.000177108,
2573.309278264, 1.000259658,
2573.329710178, 1.000240675,
2573.350141992, 1.000206771,
2573.370573705, 1.000211962,
2573.391005618, 1.000194352,
2573.411437330, 1.000270155,
2573.431869142, 1.000232852,
2573.452301054, 0.999996079,
2573.493164576, 1.000202577,
2573.513596487, 1.000130459,
2573.534028197, 1.000259471,
2573.554460107, 1.000232078,
2573.574891916, 1.000184106,
2573.595323725, 1.000156551,
2573.615755533, 1.000113769,
2573.636187342, 1.000153011,
2573.656619149, 1.000204411,
2573.677050957, 1.000215008,
2573.697482764, 1.000225229,
2573.717914570, 1.000349468,
2573.738346476, 1.000217468,
2573.758778182, 1.000297419,
2573.779209988, 1.000218024,
2573.799641893, 1.000175058,
2573.820073598, 1.000210851,
2573.840505402, 1.000210897,
2573.860937306, 1.000329659,
2573.881369009, 1.000290658,
2573.901800812, 1.000193164,
2573.922232715, 1.000138237,
2573.942664417, 1.000100434,
2573.963096220, 1.000037321,
2573.983528121, 1.000152434,
2574.003959822, 1.000335640,
2574.024391623, 1.000341869,
2574.044823523, 1.000301379,
2574.065255324, 1.000233474,
2574.085687023, 1.000081183,
2574.106118922, 1.000134509,
2574.126550722, 1.000144268,
2574.146982420, 1.000201500,
2574.167414318, 1.000142267,
2574.187846116, 1.000291314,
2574.228709710, 1.000216996,
2574.249141407, 1.000325344,
2574.269573203, 1.000093401,
2574.290005099, 1.000123869,
2574.310436795, 1.000180898,
2574.330868590, 1.000182522,
2574.351300484, 1.000115706,
2574.371732179, 1.000177894,
2574.392163973, 1.000194944,
2574.412595866, 1.000121471,
2574.433027659, 1.000267094,
2574.453459452, 1.000280755,
2574.473891245, 1.000493719,
2574.494323037, 1.001107804,
2574.514754829, 1.001731810,
2574.535186620, 1.000975217,
2574.576050301, 1.000182479,
2574.596481992, 1.000221411,
2574.616913781, 1.000165780,
2574.637345671, 1.000178653,
2574.657777360, 1.000299392,
2574.678209148, 1.000301960,
2574.739504512, 1.000131942,
2574.759936399, 1.000157507,
2574.780368086, 1.000134089,
2574.800799873, 1.000099541,
2574.821231759, 1.000104011,
2574.841663444, 1.000156186,
2574.862095230, 1.000214629,
2574.882527115, 1.000262415,
2574.902958899, 1.000264910,
2574.923390583, 1.000217119,
2574.943822467, 1.000194464,
2574.964254251, 1.000080865,
2574.984685934, 1.000100666,
2575.005117817, 1.000114508,
2575.025549499, 1.000126713,
2575.045981281, 1.000236722,
2575.066413162, 1.000195585,
2575.086844844, 1.000160004,
2575.107276624, 1.000109935,
2575.127708505, 1.000247855,
2575.148140185, 1.000090495,
2575.168571965, 1.000216931,
2575.209435523, 1.000181824,
2575.229867302, 1.000201820,
2575.250299180, 1.000132826,
2575.270730958, 1.000192145,
2575.291162735, 1.000291856,
2575.311594512, 1.000589372,
2575.332026289, 1.001088716,
2575.352458066, 1.001630283,
2575.372889842, 1.001191781,
2575.393321617, 1.000419924,
2575.413753493, 1.000173370,
2575.434185168, 1.000093611,
2575.454616942, 1.000108793,
2575.475048817, 1.000145330,
2575.495480490, 1.000120000,
2575.515912264, 1.000142239,
2575.536344137, 1.000062212,
2575.556775810, 1.000143904,
2575.577207582, 1.000174994,
2575.597639454, 1.000101347,
2575.618071126, 1.000045186,
2575.638502897, 1.000000279,
2575.658934768, 1.000002146,
2575.679366438, 1.000032281,
2575.699798209, 1.000046519,
2575.720230078, 1.000146554,
2575.740661748, 1.000212711,
2575.761093517, 1.000172872,
2575.781525386, 1.000095479,
2575.801957054, 1.000027989,
2575.822388822, 1.000138005,
2575.842820690, 1.000263278,
2575.863252357, 0.999986869,
2575.883684124, 1.000183100,
2575.904115990, 1.000200331,
2575.944979423, 1.000094063,
2575.965411288, 1.000417183,
2575.985842953, 1.000375818,
2576.006274718, 1.000608341,
2576.026706582, 1.000806055,
2576.047138246, 1.001201802,
2576.067570010, 1.001225759,
2576.088001873, 1.000697770,
2576.108433636, 1.000082422,
2576.128865399, 1.000095483,
2576.149297161, 1.000092179,
2576.169728923, 1.000108134,
2576.190160685, 1.000086045,
2576.210592446, 1.000103592,
2576.231024206, 1.000179415,
2576.251456067, 1.000053322,
2576.271887727, 1.000015765,
2576.292319487, 1.000009505,
2576.312751346, 1.000017972,
2576.333183005, 1.000054159,
2576.353614764, 1.000132369,
2576.374046622, 1.000111964,
2576.394478280, 0.999949180,
2576.414910038, 0.999886863,
2576.435341895, 0.999962748,
2576.455773552, 1.000089203,
2576.476205308, 0.999977098,
2576.496637065, 1.000115931,
2576.517068820, 1.000064448,
2576.537500576, 0.999945723,
2576.557932331, 1.001320433,
2576.578364086, 1.000403341,
2576.598795840, 0.999681770,
2576.619227694, 0.999941345,
2576.639659348, 1.000153982,
2576.700954607, 1.000405543,
2576.721386359, 1.000177810,
2576.741818211, 1.000007452,
2576.762249863, 1.000074617,
2576.782681614, 1.000058005,
2576.803113465, 1.000009019,
2576.823545115, 1.000070514,
2576.843976865, 0.999983147,
2576.864408715, 0.999951548,
2576.884840365, 0.999958305,
2576.905272114, 1.000002923,
2576.925703963, 0.999970438,
2576.946135711, 0.999964876,
2576.966567459, 0.999977227,
2576.986999207, 1.000026172,
2577.007430954, 1.000089176,
2577.027862701, 1.000042343,
2577.048294448, 0.999973126,
2577.068726194, 0.999923328,
2577.089158040, 0.999865123,
2577.109589686, 0.999962161,
2577.130021431, 0.999981780,
2577.150453276, 1.000001496,
2577.170884921, 1.000007527,
2577.191316665, 1.000053353,
2577.211748509, 1.000073413,
2577.232180153, 1.000014082,
2577.252611896, 0.999995709,
2577.273043639, 0.999942172,
2577.293475381, 0.999944673,
2577.313907123, 1.000156023,
2577.334338865, 0.999852578,
2577.354770607, 1.000007179,
2577.375202348, 0.999979734,
2577.416065829, 0.999653201,
2577.436497569, 0.999159773,
2577.456929409, 0.998945606,
2577.477361048, 0.999178358,
2577.497792788, 0.999463480,
2577.518224626, 0.999705011,
2577.538656265, 0.999872572,
2577.559088003, 0.999855560,
2577.579519840, 0.999978079,
2577.599951478, 1.000039608,
2577.620383215, 0.999985403,
2577.640815051, 0.999951952,
2577.661246688, 0.999939293,
2577.681678424, 0.999936628,
2577.702110260, 0.999963275,
2577.722541895, 0.999974777,
2577.742973630, 0.999946466,
2577.763405465, 0.999916601,
2577.783837199, 0.999957607,
2577.804268933, 1.000056220,
2577.845132400, 0.999988199,
2577.865564133, 0.999994460,
2577.885995865, 0.999854440,
2577.906427597, 0.999843101,
2577.926859429, 0.999924770,
2577.947291061, 0.999998414,
2577.967722792, 1.000019766,
2577.988154523, 0.999923734,
2578.008586254, 1.000231092,
2578.029017984, 0.999873440,
2578.049449714, 1.000011692,
2578.069881444, 0.999988290,
2578.090313073, 0.999885256,
2578.110744902, 1.000039576,
2578.151608359, 0.999845230,
2578.172040086, 0.999999355,
2578.192471814, 1.000041972,
2578.212903541, 0.999603317,
2578.233335268, 0.998478719,
2578.253766995, 0.998494278,
2578.274198721, 0.999231219,
2578.294630547, 0.999485136,
2578.315062172, 0.999908619,
2578.335493898, 0.999930553,
2578.355925722, 0.999929684,
2578.376357347, 0.999976367,
2578.396789071, 0.999965931,
2578.417220895, 1.000003578,
2578.437652519, 1.000036481,
2578.458084242, 1.000029382,
2578.478516065, 0.999879160,
2578.498947688, 1.000132846,
2578.519379410, 1.000064606,
2578.539811232, 1.000195641,
2578.560242853, 1.000141474,
2578.580674675, 0.999604997,
2578.601106395, 0.998901878,
2578.641969836, 0.999993817,
2578.662401556, 1.000106727,
2578.682833276, 1.000029712,
2578.703264995, 1.000042803,
2578.723696714, 0.999986678,
2578.744128433, 0.999617883,
2578.764560251, 0.998745267,
2578.784991869, 0.998369327,
2578.805423587, 0.997589994,
2578.825855304, 0.997650403,
2578.846287021, 0.998152584,
2578.866718638, 0.998899571,
2578.887150454, 0.999872962,
2578.907582170, 0.999996855,
2578.928013786, 0.999934936,
2578.948445601, 0.999828948,
2578.968877316, 1.000084257,
2578.989309031, 1.000132207,
2579.009740745, 1.000151807,
2579.030172459, 1.000238035,
2579.050604173, 1.000271360,
2579.071035886, 1.000291217,
2579.091467600, 1.000348130,
2579.111899312, 1.000374361,
2579.132331125, 1.000314179,
2579.152762737, 1.000278449,
2579.173194449, 1.000300185,
2579.193626260, 1.000303680,
2579.214057871, 1.000621421,
2579.234489582, 1.000348585,
2579.254921393, 1.000433224,
2579.275353003, 1.000583480,
2579.295784713, 1.000277125,
2579.316216522, 0.999899827,
2579.336648131, 0.999752635,
2579.377511649, 1.002742040,
2579.397943257, 1.003082790,
2579.418375065, 1.002698758,
2579.438806773, 1.002783088,
2579.459238480, 1.002954302,
2579.479670187, 1.002466143,
2579.500101894, 1.001566512,
2579.520533600, 1.000843520,
2579.540965306, 1.000212843,
2579.561397012, 1.000167969,
2579.581828617, 1.000186891,
2579.602260422, 1.000232378,
2579.622692127, 1.000316567,
2579.643123731, 1.000317266,
2579.663555535, 1.000381161,
2579.683987239, 1.000377161,
2579.704418843, 1.000370082,
2579.724850646, 1.000407385,
2579.745282349, 1.000432048,
2579.765713951, 1.000426625,
2579.786145754, 1.000724260,
2579.806577455, 1.000660437,
2579.827009157, 1.000339409,
2579.867872559, 1.002067477,
2579.888304260, 1.002110384,
2579.908735960, 1.002232050,
2579.929167660, 1.002296646,
2579.949599360, 1.001877942,
2579.970031159, 1.001252617,
2579.990462758, 1.000890070,
2580.010894557, 1.000336616,
2580.031326256, 1.000266879,
2580.051757854, 1.000272561,
2580.072189652, 1.000358764,
2580.092621349, 1.000376200,
2580.113052947, 1.000542180,
2580.133484743, 1.000425092,
2580.153916440, 1.000520568,
2580.174348036, 1.000458046,
2580.194779832, 1.000471972,
2580.215211528, 1.000622523,
2580.235643123, 1.000601968,
2580.256074918, 0.999740052,
2580.276506613, 1.001761748,
2580.296938307, 1.003174014,
2580.317370001, 0.998164542,
2580.358233289, 1.001148233,
2580.378665082, 1.000867727,
2580.399096775, 1.001685175,
2580.419528367, 1.001641087,
2580.439960160, 1.001348469,
2580.460391852, 1.000937963,
2580.480823443, 1.000361120,
2580.501255235, 1.000330100,
2580.521686926, 1.000447086,
2580.542118516, 1.000532255,
2580.562550307, 1.000601247,
2580.603413587, 1.001171870,
2580.623845376, 1.000713515,
2580.644277065, 1.000512805,
2580.664708754, 1.000563850,
2580.685140443, 1.000798385,
2580.705572131, 1.000517512,
2580.726003919, 1.000765251,
2580.746435507, 1.000759990,
2580.766867194, 1.000634599,
2580.787298981, 1.000843653,
2580.807730668, 1.000966473,
2580.828162254, 1.000427533,
2580.848594041, 1.000260993,
2580.869025726, 1.000252769,
2580.889457312, 1.000294038,
2580.909889097, 1.000363451,
2580.930320782, 1.000357954,
2580.950752367, 1.000539918,
2580.971184151, 1.000563025,
2580.991615835, 1.000434708,
2581.012047419, 1.000449265,
2581.032479202, 1.000471988,
2581.052910886, 1.000457761,
2581.093774251, 1.000387094,
2581.114205833, 1.000144489,
