BJD - 2454833,Corrected Flux,error
2472.041802776, 1.000279166,
2472.062234933, 1.000389434,
2472.082667289, 1.000359479,
2472.123531702, 1.000327593,
2472.143964057, 1.000384358,
2472.164396312, 1.000395990,
2472.184828466, 1.000333474,
2472.205260819, 1.000312272,
2472.225693072, 1.000341551,
2472.246125225, 1.000361439,
2472.266557578, 1.000457635,
2472.286989829, 1.000424161,
2472.307421981, 1.000473284,
2472.327854331, 1.000416505,
2472.348286581, 1.000269055,
2472.368718931, 1.000397706,
2472.389151080, 1.000371602,
2472.409583329, 1.000441818,
2472.430015677, 1.000410907,
2472.450447825, 1.000326541,
2472.470880072, 1.000405525,
2472.491312418, 1.000333333,
2472.511744665, 1.000348580,
2472.532176811, 1.000381714,
2472.552609156, 1.000312683,
2472.573041300, 1.000450560,
2472.613905888, 1.000345432,
2472.634338031, 1.000458159,
2472.654770274, 1.000315657,
2472.675202617, 1.000334239,
2472.695634758, 1.000385150,
2472.736499340, 1.000397133,
2472.756931481, 1.000425383,
2472.777363720, 1.000454645,
2472.797796059, 1.000267812,
2472.818228198, 1.000278346,
2472.859092774, 1.000292035,
2472.879525011, 1.000324732,
2472.899957248, 1.000440608,
2472.920389485, 1.000437880,
2472.940821720, 1.000443755,
2472.961253955, 1.000418846,
2472.981686190, 1.000445973,
2473.002118425, 1.000411721,
2473.022550758, 1.000388207,
2473.042982892, 1.000322745,
2473.063415125, 1.000181420,
2473.124711820, 1.000414845,
2473.145144151, 1.000525368,
2473.165576281, 1.000310119,
2473.186008511, 1.000349134,
2473.206440840, 1.000398345,
2473.226872969, 1.000351368,
2473.247305197, 1.000230908,
2473.267737525, 1.000303086,
2473.288169652, 1.000293995,
2473.308601879, 1.000390337,
2473.329034106, 1.000522488,
2473.349466331, 1.000290828,
2473.369898657, 1.000310266,
2473.390330882, 1.000293982,
2473.410763006, 1.000409578,
2473.431195330, 1.000228276,
2473.451627554, 1.000293170,
2473.472059677, 1.000359049,
2473.492491999, 1.000279809,
2473.512924221, 1.000320659,
2473.533356342, 1.000297004,
2473.553788663, 1.000198939,
2473.594653004, 1.000301273,
2473.615085323, 1.000293122,
2473.635517542, 1.000360226,
2473.655949661, 1.000250671,
2473.676381979, 1.000215682,
2473.696814196, 1.000304498,
2473.717246413, 1.000308234,
2473.737678630, 1.000173573,
2473.758110846, 1.000141967,
2473.778543061, 1.000275486,
2473.798975276, 1.000210508,
2473.839839705, 1.000284410,
2473.860272018, 1.000209641,
2473.880704132, 1.000171310,
2473.901136444, 1.000206377,
2473.921568656, 1.000249868,
2473.942000768, 1.000166601,
2473.962433079, 1.000169936,
2473.982865290, 1.000189813,
2474.003297400, 1.000172639,
2474.023729710, 1.000119716,
2474.044161819, 1.000167425,
2474.085026336, 1.000212524,
2474.105458444, 0.999990296,
2474.125890651, 1.000097097,
2474.146322957, 1.000015080,
2474.166755064, 0.999952343,
2474.187187270, 1.000002131,
2474.207619575, 1.000053417,
2474.228051780, 0.999992979,
2474.248483884, 0.999989059,
2474.268916188, 1.000082474,
2474.289348391, 1.000513565,
2474.309780494, 1.000025004,
2474.330212797, 1.000019593,
2474.350644998, 1.000133008,
2474.371077200, 0.999938084,
2474.391509401, 1.000091289,
2474.411941601, 1.000057370,
2474.432373901, 1.000026364,
2474.452806001, 1.000120932,
2474.473238200, 1.000044751,
2474.493670498, 0.999984615,
2474.514102596, 0.999944805,
2474.534534794, 0.999991461,
2474.575399187, 1.000028782,
2474.595831383, 1.000003909,
2474.616263679, 1.000069211,
2474.636695774, 1.000008405,
2474.657127969, 0.999997486,
2474.677560263, 1.000078206,
2474.697992456, 0.999902664,
2474.718424550, 0.999881042,
2474.738856843, 0.999965806,
2474.759288935, 0.999973945,
2474.779721126, 0.999953899,
2474.820585608, 0.999896970,
2474.841017698, 0.999965381,
2474.861449988, 0.999959592,
2474.881882077, 0.999958654,
2474.902314367, 0.999889598,
2474.922746555, 0.999917088,
2474.943178643, 0.999941816,
2474.963610930, 0.999841436,
2474.984043117, 0.999919699,
2475.004475203, 0.999965323,
2475.024907489, 0.999930843,
2475.065771860, 0.999938166,
2475.086204044, 0.999795700,
2475.106636228, 0.999827760,
2475.167932778, 0.999800247,
2475.188364960, 0.999845352,
2475.208797141, 0.999967035,
2475.229229322, 0.999842728,
2475.249661503, 0.999816796,
2475.270093783, 0.999935968,
2475.310958042, 0.999913327,
2475.331390321, 0.999725383,
2475.351822399, 0.999868565,
2475.372254677, 0.999888252,
2475.392686854, 0.999926602,
2475.413118931, 0.999914239,
2475.433551207, 0.999917815,
2475.453983383, 0.999929972,
2475.474415459, 0.999977846,
2475.494847733, 0.999992516,
2475.515279908, 0.999950877,
2475.556144255, 0.999963277,
2475.576576328, 0.999884876,
2475.597008501, 0.999970469,
2475.617440773, 0.999974069,
2475.637872944, 0.999960062,
2475.658305016, 0.999948048,
2475.678737286, 1.000018015,
2475.699169456, 0.999872937,
2475.719601526, 0.999977611,
2475.740033795, 0.999946545,
2475.760465964, 1.000003256,
2475.780898032, 1.000038541,
2475.801330300, 1.000021585,
2475.821762467, 1.000360482,
2475.842194534, 1.000005827,
2475.862626800, 0.999919795,
2475.883058966, 1.000027106,
2475.903491231, 0.999987157,
2475.923923296, 0.999969512,
2475.944355461, 1.000012048,
2475.964787725, 0.999982104,
2475.985219788, 0.999944761,
2476.005651951, 1.000795847,
2476.046516276, 1.000013271,
2476.066948437, 1.000021142,
2476.087380699, 1.000062795,
2476.107812859, 1.000022608,
2476.128244919, 1.000009541,
2476.148677179, 0.999987789,
2476.169109338, 0.999978775,
2476.189541397, 0.999963495,
2476.209973655, 1.000020263,
2476.230405813, 0.999917239,
2476.250837870, 0.999967476,
2476.291702284, 0.999926498,
2476.312134340, 0.999981861,
2476.332566595, 0.999922011,
2476.352998750, 0.999968909,
2476.373430804, 0.999981281,
2476.393863058, 1.000038370,
2476.414295112, 0.999960807,
2476.434727365, 0.999948065,
2476.455159517, 0.999987114,
2476.475591670, 1.000074877,
2476.496023822, 0.999940220,
2476.516455973, 0.999969880,
2476.536888123, 0.999984089,
2476.557320274, 0.999922651,
2476.577752424, 0.999965687,
2476.598184573, 0.999985070,
2476.618616822, 0.999983585,
2476.639048870, 0.999946193,
2476.659481018, 1.000079087,
2476.679913265, 0.999938623,
2476.700345312, 0.999939224,
2476.720777459, 0.999967770,
2476.741209705, 0.999960667,
2476.782073895, 0.999940934,
2476.802506140, 0.999909647,
2476.822938184, 0.999921009,
2476.843370328, 0.999910127,
2476.863802571, 0.999927519,
2476.884234614, 0.999871585,
2476.904666856, 0.999872977,
2476.925098998, 0.999936198,
2476.945531139, 0.999912047,
2476.965963280, 0.999947246,
2476.986395421, 0.999895266,
2477.047691839, 0.999865462,
2477.068123978, 0.999818928,
2477.088556116, 0.999846069,
2477.108988253, 0.999858015,
2477.129420291, 0.999861325,
2477.149852527, 0.999868103,
2477.170284663, 0.999958951,
2477.190716699, 0.999917975,
2477.211148934, 0.999820274,
2477.231581069, 0.999821198,
2477.272445338, 0.999960892,
2477.292877471, 0.999946810,
2477.313309604, 0.999965352,
2477.333741736, 0.999934532,
2477.354173868, 0.999818698,
2477.374606000, 0.999893182,
2477.395038131, 0.999987104,
2477.415470262, 0.999908627,
2477.435902492, 0.999862333,
2477.456334622, 0.999866166,
2477.476766651, 0.999850133,
2477.497198880, 0.999934466,
2477.517631008, 0.999882188,
2477.538063036, 0.999886780,
2477.558495263, 0.999864081,
2477.578927390, 0.999813044,
2477.599359417, 0.999883208,
2477.619791643, 0.999885545,
2477.640223768, 0.999807063,
2477.660655793, 0.999872152,
2477.681088018, 0.999869467,
2477.701520142, 0.999817128,
2477.721952166, 0.999858506,
2477.762816512, 0.999887409,
2477.783248634, 0.999944650,
2477.803680756, 1.000006663,
2477.824112877, 0.999985427,
2477.844544898, 0.999908154,
2477.864977119, 0.999943475,
2477.885409239, 1.000024015,
2477.905841259, 0.999851064,
2477.926273477, 0.999972891,
2477.946705596, 0.999956739,
2477.967137814, 0.999950464,
2477.987569832, 0.999926559,
2478.008001949, 0.999921713,
2478.028434166, 1.000004738,
2478.048866182, 0.999952415,
2478.069298298, 0.999805012,
2478.089730514, 0.999942855,
2478.110162529, 0.999967360,
2478.130594643, 0.999875754,
2478.151026857, 0.999889360,
2478.171458871, 0.999930200,
2478.212323197, 0.999880990,
2478.253187321, 0.999965252,
2478.273619532, 0.999968962,
2478.294051643, 1.000006996,
2478.314483653, 0.999915845,
2478.334915863, 0.999932339,
2478.355347972, 0.999869314,
2478.375779981, 0.999835811,
2478.396212190, 0.999906257,
2478.416644298, 0.999937079,
2478.437076305, 0.999876104,
2478.457508513, 0.999793537,
2478.477940620, 0.999829193,
2478.498372726, 0.999909648,
2478.518804831, 0.999770962,
2478.539236937, 1.000599782,
2478.559669142, 0.999817132,
2478.580101146, 0.999774847,
2478.600533251, 0.999912881,
2478.620965354, 0.999845062,
2478.641397457, 0.999860927,
2478.661829560, 0.999921002,
2478.682261662, 0.999837891,
2478.702693764, 0.999901280,
2478.743557966, 0.999855250,
2478.763990066, 0.999871371,
2478.784422166, 0.999841385,
2478.804854365, 0.999813393,
2478.825286364, 0.999816243,
2478.845718463, 0.999819677,
2478.866150661, 0.999709803,
2478.886582659, 0.999831704,
2478.907014756, 0.999850757,
2478.927446953, 0.999943107,
2478.947878949, 1.000692704,
2478.988743240, 0.999917116,
2479.009175235, 0.999838191,
2479.029607429, 0.999907078,
2479.050039524, 0.999885725,
2479.070471517, 0.999860221,
2479.090903710, 0.999857123,
2479.111335803, 0.999864086,
2479.131767895, 0.999818046,
2479.152199987, 0.999888565,
2479.172632078, 0.999799202,
2479.193064169, 0.999812697,
2479.213496259, 0.999902528,
2479.233928349, 0.999935612,
2479.254360439, 0.999917244,
2479.274792628, 0.999843584,
2479.295224617, 0.999834859,
2479.315656705, 0.999841041,
2479.336088792, 0.999879266,
2479.356520880, 0.999758459,
2479.376952866, 0.999806153,
2479.397385053, 0.999870777,
2479.417817139, 0.999886024,
2479.438249124, 0.999830055,
2479.479113394, 0.999757654,
2479.560841828, 0.999767040,
2479.581273810, 0.999786373,
2479.601705892, 0.999862509,
2479.622138073, 0.999861436,
2479.642570154, 0.999905856,
2479.663002135, 0.999765289,
2479.683434315, 0.999891559,
2479.703866395, 0.999870280,
2479.724298374, 0.999921065,
2479.744730553, 0.999836979,
2479.765162631, 0.999820662,
2479.785594609, 0.999837740,
2479.806026786, 0.999850555,
2479.826458863, 0.999891456,
2479.846890840, 0.999804012,
2479.867323016, 0.999869910,
2479.887755091, 0.999912793,
2479.908187067, 0.999907035,
2479.928619242, 0.999911798,
2479.969483390, 0.999795511,
2479.989915463, 0.999858457,
2480.010347536, 0.999906026,
2480.030779709, 0.999856976,
2480.051211681, 0.999815223,
2480.071643752, 0.999948277,
2480.092075824, 0.999838169,
2480.112507894, 0.999875481,
2480.132939965, 0.999874004,
2480.153372135, 0.999889096,
2480.173804104, 0.999932517,
2480.194236173, 0.999883521,
2480.214668341, 0.999824230,
2480.235100310, 0.999914085,
2480.255532377, 0.999863510,
2480.275964544, 0.999939550,
2480.296396511, 0.999934878,
2480.316828577, 0.999892325,
2480.337260744, 0.999928881,
2480.357692709, 1.000698324,
2480.378124774, 0.999919997,
2480.398556939, 0.999856989,
2480.418988902, 1.000115648,
2480.459853129, 0.999977646,
2480.480285192, 0.999833163,
2480.500717255, 0.999835818,
2480.521149317, 0.999785573,
2480.541581378, 0.999829323,
2480.562013439, 0.999832889,
2480.582445500, 0.999844814,
2480.602877560, 0.999858025,
2480.623309720, 0.999948782,
2480.643741679, 0.999858729,
2480.664173738, 0.999854150,
2480.684605896, 0.999839407,
2480.705037854, 0.999917553,
2480.725469912, 0.999857955,
2480.745902068, 0.999975247,
2480.766334025, 0.999810977,
2480.786766082, 0.999855272,
2480.807198237, 0.999863186,
2480.827630193, 0.999853298,
2480.848062248, 0.999906691,
2480.868494302, 1.000000795,
2480.888926356, 0.999894293,
2480.909358410, 0.999889328,
2480.970654568, 0.999816279,
2480.991086720, 0.999951065,
2481.011518671, 0.999930625,
2481.031950822, 0.999787027,
2481.052382872, 0.999859474,
2481.072814823, 0.999828960,
2481.093246973, 0.999833621,
2481.113679021, 0.999911072,
2481.134110970, 0.999894166,
2481.154543119, 0.999925721,
2481.174975167, 1.000012022,
2481.195407114, 0.999818554,
2481.215839261, 0.999890148,
2481.236271308, 0.999915375,
2481.256703254, 0.999954369,
2481.277135400, 0.999905771,
2481.297567445, 0.999967015,
2481.317999490, 0.999945843,
2481.338431534, 0.999960619,
2481.358863578, 0.999948036,
2481.379295622, 0.999879994,
2481.399727665, 0.999895605,
2481.420159708, 0.999944372,
2481.440591750, 0.999942363,
2481.461023892, 0.999986519,
2481.481455833, 1.000006623,
2481.501887874, 1.000108794,
2481.522320015, 1.000058199,
2481.542751955, 0.999982261,
2481.563184095, 0.999891417,
2481.583616034, 0.999973289,
2481.604048073, 1.000025232,
2481.624480211, 1.000046452,
2481.644912149, 1.000042010,
2481.685776324, 0.999923431,
2481.706208261, 1.000067961,
2481.726640297, 1.000030450,
2481.747072432, 1.000077670,
2481.767504368, 1.000048453,
2481.787936403, 1.000000334,
2481.808368538, 0.999994885,
2481.828800572, 1.000018726,
2481.849232505, 1.000098658,
2481.869664639, 1.000008781,
2481.890096671, 0.999954817,
2481.910528604, 0.999957089,
2481.930960735, 1.000105617,
2481.951392767, 1.000028560,
2481.971824698, 1.000023530,
2481.992256829, 1.000119285,
2482.012688859, 0.999981230,
2482.033120789, 0.999935142,
2482.053552918, 1.000004056,
2482.073984947, 1.000068453,
2482.094417076, 1.000032753,
2482.114849004, 1.000041403,
2482.135281031, 1.000041928,
2482.155713158, 1.000040365,
2482.176145085, 1.000034768,
2482.196577112, 1.000081887,
2482.217009238, 1.000074454,
2482.237441163, 0.999975765,
2482.257873188, 1.000034712,
2482.278305313, 1.000064018,
2482.298737337, 1.000070472,
2482.319169261, 1.000749562,
2482.339601385, 1.000097729,
2482.360033307, 1.000062859,
2482.380465330, 1.000018372,
2482.421329374, 0.999995403,
2482.441761395, 1.000048219,
2482.462193516, 1.000059090,
2482.482625436, 0.999989816,
2482.503057456, 0.999970587,
2482.523489576, 0.999989940,
2482.543921495, 0.999989070,
2482.564353514, 1.000010148,
2482.584785632, 0.999965504,
2482.605217550, 0.999891523,
2482.625649668, 1.000002925,
2482.646081685, 1.000014234,
2482.666513702, 0.999968332,
2482.686945718, 1.000026971,
2482.707377733, 0.999958959,
2482.727809749, 0.999945375,
2482.748241763, 0.999936771,
2482.768673778, 0.999845703,
2482.789105792, 0.999919799,
2482.809537906, 0.999929666,
2482.829969819, 0.999814330,
2482.850401832, 0.999822425,
2482.870833944, 0.999896533,
2482.932129979, 0.999814931,
2482.952561889, 0.999885882,
2482.972993900, 0.999926977,
2482.993426010, 0.999931016,
2483.013857919, 0.999882537,
2483.034289929, 0.999876780,
2483.054722037, 0.999940456,
2483.075153945, 0.999829225,
2483.095585953, 0.999798405,
2483.116017960, 0.999849392,
2483.136450067, 0.999922502,
2483.156882074, 0.999848853,
2483.177314080, 0.999792516,
2483.197745986, 0.999829708,
2483.218178091, 0.999782900,
2483.238610095, 0.999797354,
2483.259042000, 0.999793339,
2483.279474104, 0.999875505,
2483.299906108, 0.999845250,
2483.320338011, 0.999799671,
2483.340770114, 0.999787850,
2483.361202116, 0.999715205,
2483.381634018, 0.999774354,
2483.402066119, 0.999819315,
2483.422498121, 0.999760274,
2483.442930021, 0.999727683,
2483.463362121, 0.999789697,
2483.483794121, 0.999718085,
2483.504226120, 0.999751349,
2483.524658120, 0.999737719,
2483.545090118, 0.999657904,
2483.565522116, 0.999737107,
2483.585954114, 0.999736954,
2483.606386112, 0.999657354,
2483.626818108, 0.999652247,
2483.647250205, 0.999687474,
2483.667682101, 0.999683827,
2483.688114197, 0.999675376,
2483.708546192, 0.999690633,
2483.728978087, 0.999737123,
2483.749410181, 0.999804292,
2483.769842175, 0.999685155,
2483.790274069, 0.999668308,
2483.810706162, 0.999620583,
2483.831138155, 1.000396388,
2483.851570047, 1.000586252,
2483.892434131, 0.999744990,
2483.912866022, 0.999697245,
2483.933298113, 0.999768941,
2483.953730003, 0.999695337,
2483.974161993, 0.999737567,
2483.994594082, 0.999667496,
2484.015026071, 0.999708363,
2484.035457960, 0.999690256,
2484.055890048, 0.999697710,
2484.076322036, 0.999747536,
2484.096753924, 0.999700934,
2484.117186011, 0.999650938,
2484.137617997, 0.999686694,
2484.158049884, 0.999686365,
2484.178481969, 0.999644578,
2484.198913955, 0.999669150,
2484.219346040, 0.999713365,
2484.239777924, 0.999745749,
2484.260209908, 0.999582270,
2484.280641992, 0.999621818,
2484.301073875, 0.999557935,
2484.321505858, 0.999563382,
2484.341937941, 0.999561969,
2484.362369823, 0.999616684,
2484.382801805, 0.999514306,
2484.403233886, 0.999581897,
2484.423665767, 0.999644763,
2484.444097747, 0.999575281,
2484.464529827, 0.999454259,
2484.484961807, 0.999501061,
2484.505393686, 0.999462148,
2484.525825765, 1.000254414,
2484.546257743, 0.999545138,
2484.566689621, 0.999615390,
2484.587121699, 0.999549635,
2484.627985553, 0.999616375,
2484.648417629, 0.999654638,
2484.668849505, 0.999702807,
2484.689281481, 0.999681141,
2484.709713556, 0.999617988,
2484.730145431, 0.999743384,
2484.750577505, 0.999724928,
2484.771009479, 0.999554773,
2484.791441353, 0.999593241,
2484.811873426, 0.999566525,
2484.832305399, 0.999601723,
2484.873169343, 0.999604895,
2484.893601315, 0.999448643,
2484.914033286, 0.999556979,
2484.934465257, 0.999616740,
2484.954897227, 0.999665297,
2484.975329196, 0.999596067,
2484.995761166, 0.999633357,
2485.016193135, 0.999658450,
2485.036625104, 0.999624226,
2485.057057173, 0.999619905,
2485.077489040, 0.999635645,
2485.097921008, 0.999693534,
2485.118353075, 0.999711060,
2485.138784942, 0.999635330,
2485.159216908, 0.999690833,
2485.179648974, 0.999738230,
2485.200080839, 0.999694641,
2485.220512804, 0.999668006,
2485.240944869, 0.999710450,
2485.261376733, 0.999720798,
2485.281808797, 0.999770933,
2485.302240761, 0.999789331,
2485.322672723, 0.999811661,
2485.343104686, 0.999678613,
2485.363536648, 0.999721465,
2485.383968511, 0.999814008,
2485.404400572, 0.999764094,
2485.424832533, 0.999741771,
2485.445264394, 0.999711555,
2485.465696454, 0.999701686,
2485.486128414, 0.999768986,
2485.506560274, 0.999809828,
2485.526992333, 0.999804502,
2485.547424291, 0.999913813,
2485.567856150, 0.999829707,
2485.588288207, 0.999835277,
2485.608720165, 0.999827332,
2485.629152022, 0.999759225,
2485.649584079, 0.999869339,
2485.670016035, 0.999803605,
2485.690447991, 0.999745158,
2485.710879946, 0.999719238,
2485.731311901, 0.999834595,
2485.751743856, 0.999870298,
2485.772175810, 0.999875598,
2485.792607764, 0.999907116,
2485.853903624, 0.999738386,
2485.874335676, 0.999725347,
2485.894767628, 0.999708421,
2485.915199480, 0.999726189,
2485.935631531, 0.999708313,
2485.956063481, 0.999775448,
2485.976495332, 0.999765204,
2485.996927382, 0.999791844,
2486.017359332, 0.999883958,
2486.037791181, 0.999852731,
2486.058223230, 0.999845909,
2486.078655178, 0.999884063,
2486.099087026, 0.999903997,
2486.119519073, 0.999890989,
2486.139951020, 0.999800561,
2486.160382867, 0.999828097,
2486.180814914, 0.999801970,
2486.201246760, 0.999716111,
2486.221678705, 0.999840528,
2486.242110751, 0.999877774,
2486.262542695, 0.999830733,
2486.282974540, 0.999874995,
2486.303406584, 0.999904285,
2486.323838528, 0.999890489,
2486.344270471, 0.999871626,
2486.364702414, 0.999870370,
2486.385134356, 0.999852618,
2486.405566398, 0.999827882,
2486.425998240, 0.999831218,
2486.446430182, 0.999832729,
2486.466862222, 0.999813852,
2486.487294063, 0.999765826,
2486.507726003, 0.999727061,
2486.528158043, 0.999726723,
2486.548589882, 0.999704067,
2486.569021821, 0.999759682,
2486.589453860, 0.999807996,
2486.609885698, 0.999862160,
2486.630317636, 0.999782615,
2486.650749673, 0.999585790,
2486.671181510, 0.999502917,
2486.691613447, 1.000355860,
2486.712045483, 0.999754330,
2486.732477419, 0.999659770,
2486.752909254, 0.999803112,
2486.773341289, 0.999634138,
2486.793773224, 0.999582084,
2486.834637092, 0.999792234,
2486.855069026, 0.999696574,
2486.875500959, 0.999740963,
2486.895932892, 0.999651472,
2486.916364724, 0.999609767,
2486.936796756, 0.999641857,
2486.957228688, 0.999634359,
2486.977660519, 0.999723421,
2486.998092550, 0.999705005,
2487.018524480, 0.999655453,
2487.038956310, 0.999623237,
2487.059388340, 0.999680586,
2487.079820270, 0.999626137,
2487.100252198, 0.999545486,
2487.120684127, 0.999547687,
2487.141116055, 0.999651535,
2487.161547983, 0.999556842,
2487.181979910, 0.999545056,
2487.202411837, 0.999593802,
2487.222843764, 0.999582139,
2487.243275790, 0.999569883,
2487.263707616, 0.999516804,
2487.284139541, 0.999593510,
2487.304571566, 0.999581619,
2487.325003391, 0.999550069,
2487.345435415, 0.999525227,
2487.365867339, 0.999473536,
2487.386299162, 0.999542673,
2487.406731186, 0.999616688,
2487.427163108, 0.999598506,
2487.447594931, 0.999532520,
2487.468026953, 0.999530986,
2487.488458874, 0.999552737,
2487.508890696, 0.999519512,
2487.529322717, 0.999494138,
2487.549754637, 0.999484360,
2487.570186557, 0.999448795,
2487.590618477, 0.999521468,
2487.611050396, 0.999493488,
2487.631482215, 0.999563482,
2487.651914234, 0.999500174,
2487.672346152, 0.999417835,
2487.692777970, 0.999459940,
2487.713209987, 0.999320898,
2487.733641904, 0.999299376,
2487.754073721, 0.999385254,
2487.774505737, 0.999382047,
2487.815369469, 0.999510933,
2487.835801484, 0.999433603,
2487.856233399, 0.999422048,
2487.876665413, 0.999461902,
2487.897097227, 0.999426952,
2487.917529141, 0.999525421,
2487.937961153, 0.999443324,
2487.958392966, 0.999477457,
2487.978824879, 0.999456152,
2487.999256891, 0.999456896,
2488.019688703, 0.999418084,
2488.040120614, 0.999389538,
2488.060552625, 0.999486841,
2488.080984536, 0.999518509,
2488.101416346, 0.999466428,
2488.121848356, 0.999395191,
2488.142280266, 0.999516429,
2488.162712075, 0.999484036,
2488.183144083, 0.999438878,
2488.203575992, 0.999484658,
2488.224007800, 0.999503198,
2488.244439808, 0.999403883,
2488.264871715, 0.999515215,
2488.285303522, 0.999458805,
2488.305735528, 0.999482156,
2488.326167434, 0.999465730,
2488.346599240, 0.999422518,
2488.367031245, 0.999390294,
2488.387463150, 0.999356598,
2488.407895055, 0.999403970,
2488.428326959, 0.999407329,
2488.448758863, 1.000287463,
2488.469190767, 0.999442005,
2488.489622670, 0.999475574,
2488.510054572, 0.999470592,
2488.550918377, 0.999285053,
2488.571350279, 0.999404068,
2488.591782280, 0.999372264,
2488.612214081, 0.999434625,
2488.632645981, 0.999430054,
2488.653077981, 0.999494357,
2488.673509781, 0.999505478,
2488.693941681, 0.999436241,
