1,0
1,0
1,0
0.999999274,0.0006739
0.999997602,-0.000319592
0.999994317,-0.001727581
0.999988659,-0.003242164
0.999980209,-0.001983129
0.999970751,0.000563568
0.999961733,0.008384178
0.999946813,0.009728422
0.999931679,0.003787965
0.99991279,0.001672892
0.999895726,0.00386041
0.999874303,0.000689902
0.999850148,-0.007498065
0.999825267,-0.005290769
0.99980082,-0.011387712
0.999774122,-0.021630428
0.999741868,-0.042160174
0.9997061,-0.053978499
0.999675789,-0.065782267
0.999638347,-0.082703647
0.999602384,-0.116605849
0.999566221,-0.150119708
0.999520449,-0.166284329
0.999480775,-0.187508726
0.99943489,-0.22849764
0.999398331,-0.265237972
0.999353641,-0.312877598
0.999305606,-0.348717297
0.999253585,-0.408025166
0.99920199,-0.475627776
0.999152215,-0.53022648
0.99910204,-0.592202742
0.999053751,-0.649178885
0.998994864,-0.71857089
0.998945265,-0.801256722
0.998888319,-0.870114562
0.998827078,-0.959778146
0.998771091,-1.039145924
0.998711787,-1.130966746
0.998654182,-1.234108545
0.998587752,-1.336586517
0.998519095,-1.467243197
0.998461591,-1.559710516
0.998399742,-1.675292175
0.998343389,-1.776965803
0.998270777,-1.904530635
0.998204209,-2.027639027
0.998158207,-2.112960171
0.99810113,-2.203327822
0.998060689,-2.299852507
0.998004836,-2.396696306
0.997961527,-2.48194205
0.997907714,-2.584244359
0.997854037,-2.696132037
0.997800206,-2.811616714
0.997761281,-2.916034984
0.997703403,-3.017309458
0.997646804,-3.142750985
0.99760019,-3.268197769
0.997551728,-3.387926126
0.997494952,-3.51021816
0.997449919,-3.614568386
0.997422219,-3.695439925
0.997397057,-3.730475219
0.997399179,-3.76440155
0.997404805,-3.811723162
0.997418458,-3.825915191
0.997422951,-3.852028381
0.997426968,-3.889667555
0.997436064,-3.888484496
0.997444524,-3.905425344
0.997457247,-3.918348285
0.997464545,-3.921236785
0.997465398,-3.946668429
0.997476648,-3.918053398
0.997484982,-3.92906835
0.997491815,-3.922963892
0.997506979,-3.908404408
0.997517273,-3.92347043
0.997529979,-3.928407401
0.997536499,-3.95406584
0.997550088,-3.950646064
0.997552196,-3.956170671
0.997559227,-3.976876157
0.997570333,-3.979271782
0.997569097,-3.993216031
0.997571272,-4.025522127
0.997582432,-4.009945531
0.997592314,-3.985363428
0.997610592,-3.957193474
0.997627777,-3.907630182
0.997644169,-3.875588819
0.997657049,-3.860225045
0.997675682,-3.800717467
0.997690502,-3.763887127
0.99770946,-3.712399154
0.997724898,-3.635370358
0.997743292,-3.569363786
0.997763595,-3.514409478
0.997775227,-3.468552212
0.997793051,-3.425229515
0.997813248,-3.359560686
0.997838382,-3.269677983
0.997848987,-3.20999831
0.997861627,-3.154022778
0.997881704,-3.081966195
0.997897375,-3.023809754
0.997927063,-2.940441453
0.99794515,-2.862930309
0.99796216,-2.795337902
0.997977599,-2.717853369
0.997994931,-2.649135969
0.998012453,-2.558682103
0.998027318,-2.456914522
0.998044567,-2.362965449
0.998062043,-2.254941494
0.998069898,-2.16464882
0.99808311,-2.049599077
0.998094271,-1.954961235
0.9981061,-1.831050039
0.998124044,-1.737384159
0.998133019,-1.625315022
0.998136222,-1.522193168
0.998142207,-1.388124819
0.998151319,-1.271665677
0.998162978,-1.15061914
0.998174625,-1.029276333
0.998167857,-0.90757123
0.99817561,-0.796105919
0.998180021,-0.685033925
0.998181741,-0.558050487
0.998190407,-0.435065214
0.998186426,-0.291736259
0.998186579,-0.173148196
0.99818953,-0.047887413
0.998182114,0.074699097
0.998176996,0.200870677
0.99816807,0.368094861
0.99816853,0.505890935
0.998149827,0.644591384
0.998153517,0.763616689
0.998145409,0.895539294
0.99814178,1.039472312
0.998129159,1.183996778
0.998116764,1.306221209
0.99810854,1.443238859
0.998103084,1.589422326
0.998093914,1.729717646
0.998077186,1.905696954
0.998066988,2.031813226
0.998055991,2.188850038
0.998044816,2.356139299
0.998029584,2.491702508
0.998014982,2.652038855
