BJD - 2454833,Corrected Flux,error
2566.689482751, 1.000467849,
2566.709914750, 1.000479643,
2566.730346848, 1.000466575,
2566.750778746, 1.000493285,
2566.771210743, 1.000419110,
2566.812074736, 1.000444270,
2566.832506732, 1.000411922,
2566.893802717, 1.000376109,
2566.914234811, 1.000416856,
2566.934666804, 1.000385214,
2566.955098697, 1.000415155,
2566.975530790, 1.000391343,
2566.995962782, 1.000369964,
2567.016394673, 1.000380651,
2567.036826764, 1.000335618,
2567.057258755, 1.000262100,
2567.077690645, 1.000326999,
2567.118554724, 1.000362513,
2567.138986612, 1.000300274,
2567.159418700, 1.000304877,
2567.179850688, 1.000297020,
2567.200282575, 1.000350046,
2567.220714662, 1.000255718,
2567.241146548, 1.000299546,
2567.261578634, 1.000301921,
2567.282010619, 1.000271775,
2567.302442504, 1.000312163,
2567.322874488, 1.000282736,
2567.363738555, 1.000254056,
2567.384170439, 1.000229328,
2567.404602521, 1.000289364,
2567.425034503, 1.000217959,
2567.445466485, 1.000190340,
2567.465898465, 1.000405767,
2567.486330446, 1.000229341,
2567.506762526, 1.000308221,
2567.527194405, 1.000306977,
2567.547626384, 1.000247067,
2567.568058463, 1.000272837,
2567.608922319, 1.000180649,
2567.629354396, 1.000297487,
2567.649786273, 1.000208577,
2567.670218249, 1.000253182,
2567.690650325, 1.000188507,
2567.711082200, 1.000156763,
2567.731514175, 1.000197462,
2567.751946249, 1.000231890,
2567.772378223, 1.000161115,
2567.792810096, 1.000198765,
2567.833674142, 1.000226342,
2567.854106014, 1.000206969,
2567.874538085, 1.000184281,
2567.894970056, 1.000180165,
2567.915401927, 1.000164866,
2567.935833997, 1.000157495,
2567.956265966, 1.000108274,
2567.976697836, 1.000229611,
2567.997129904, 1.000096608,
2568.017561873, 1.000063682,
2568.037993740, 1.000108975,
2568.058425807, 1.000130174,
2568.099289641, 1.000086980,
2568.119721706, 1.000113691,
2568.140153572, 1.000127998,
2568.160585537, 1.000065317,
2568.181017601, 1.000059652,
2568.201449565, 1.000063227,
2568.221881428, 1.000034919,
2568.242313492, 1.000090355,
2568.262745454, 1.000050197,
2568.283177316, 1.000151251,
2568.303609378, 1.000222996,
2568.344473400, 1.000062367,
2568.364905260, 1.000007466,
2568.385337220, 0.999982239,
2568.405769279, 0.999990768,
2568.426201138, 1.000033300,
2568.446633096, 0.999975127,
2568.467065154, 1.000032600,
2568.487497011, 0.999982155,
2568.507928969, 0.999941649,
2568.528361025, 0.999970209,
2568.589656892, 0.999937830,
2568.610088846, 0.999992997,
2568.630520701, 0.999945825,
2568.650952754, 0.999913646,
2568.671384708, 0.999945368,
2568.691816560, 0.999959610,
2568.712248613, 0.999923788,
2568.732680565, 0.999961589,
2568.753112416, 0.999967290,
2568.773544467, 0.999976791,
2568.793976417, 0.999866785,
2568.834840317, 0.999966089,
2568.855272166, 0.999901465,
2568.875704114, 0.999837823,
2568.896136163, 0.999847385,
2568.916568010, 0.999850490,
2568.936999957, 0.999831463,
2568.957432004, 0.999826991,
2568.977863851, 0.999824381,
2568.998295796, 0.999866778,
2569.018727842, 0.999818512,
2569.039159787, 0.999799354,
2569.080023675, 0.999853043,
2569.100455619, 0.999888854,
2569.120887462, 0.999842448,
2569.141319504, 0.999788234,
2569.161751447, 0.999713146,
2569.182183488, 0.999740775,
2569.202615329, 0.999698788,
2569.223047270, 0.999720315,
2569.243479311, 0.999733458,
2569.263911150, 0.999719867,
2569.284343090, 0.999777637,
2569.325206967, 0.999707578,
2569.406934717, 0.999693706,
2569.427366753, 0.999683127,
2569.447798689, 0.999617520,
2569.468230524, 0.999681663,
2569.488662559, 0.999635738,
2569.509094493, 0.999694352,
2569.549958360, 0.999600769,
2569.570390194, 0.999661100,
2569.590822126, 0.999631439,
2569.611254158, 0.999608280,
2569.631685990, 0.999649456,
2569.652117921, 0.999612457,
2569.672549952, 0.999701713,
2569.692981782, 0.999529593,
2569.713413712, 0.999586523,
2569.733845741, 0.999573891,
2569.754277570, 0.999588468,
2569.774709499, 0.999510584,
2569.815573355, 0.999558645,
2569.836005281, 0.999593067,
2569.856437308, 0.999642329,
2569.876869235, 0.999596720,
2569.897301060, 0.999548766,
2569.917733086, 0.999507699,
2569.938165011, 0.999520048,
2569.958596835, 0.999567349,
2569.979028859, 0.999576968,
2569.999460782, 0.999455822,
2570.019892806, 0.999557751,
2570.060756550, 0.999487712,
2570.081188572, 0.999569220,
2570.101620393, 0.999482146,
2570.122052314, 0.999445874,
2570.142484334, 0.999456741,
2570.162916154, 0.999521885,
2570.183348074, 0.999528010,
2570.203780093, 0.999480400,
2570.224211912, 0.999459057,
2570.244643830, 0.999487161,
2570.265075847, 0.999425960,
2570.305939581, 0.999464983,
2570.326371498, 0.999486219,
2570.346803414, 0.999419689,
2570.367235329, 0.999408162,
2570.387667344, 0.999382126,
2570.408099158, 0.999402826,
2570.428531073, 0.999371673,
2570.448963086, 0.999363324,
2570.469394900, 0.999300984,
2570.489826812, 0.999322842,
2570.510258824, 0.999276350,
2570.530690636, 0.999327390,
2570.551122548, 0.999313134,
2570.571554559, 0.999366684,
2570.591986370, 0.999399460,
2570.612418280, 0.999408392,
2570.632850289, 0.999401368,
2570.653282099, 0.999334651,
2570.673714007, 0.999262020,
2570.694146015, 0.999304163,
2570.714577923, 0.999328481,
2570.735009731, 0.999261898,
2570.755441738, 0.999215386,
2570.796305451, 0.999334747,
2570.816737456, 0.999221406,
2570.837169362, 0.999227822,
2570.857601166, 0.999263657,
2570.878033171, 0.999242512,
2570.898465075, 0.999205473,
2570.918897078, 0.999201725,
2570.939328881, 0.999326193,
2570.959760784, 0.999275461,
2570.980192786, 0.999234059,
2571.000624588, 0.999235408,
2571.021056489, 0.999279006,
2571.041488490, 0.999199577,
2571.061920290, 0.999233423,
2571.082352190, 0.999250494,
2571.102784089, 0.999206389,
2571.123215989, 0.999203569,
2571.143647887, 0.999250361,
2571.164079785, 0.999258669,
2571.184511683, 0.999262697,
2571.204943580, 0.999215514,
2571.225375577, 0.999193343,
2571.245807374, 0.999191121,
2571.286671265, 0.999255533,
2571.307103060, 0.999246623,
2571.327534955, 0.999281485,
2571.347966950, 0.999190214,
2571.368398743, 0.999177053,
2571.388830637, 0.999154528,
2571.409262630, 0.999156581,
2571.429694422, 0.999162301,
2571.450126314, 0.999184717,
2571.470558306, 0.999179280,
2571.490990097, 0.999188388,
2571.511421988, 0.999135497,
2571.531853978, 0.999215383,
2571.552285868, 0.999166044,
2571.572717658, 0.999164996,
2571.593149647, 0.999120709,
2571.613581535, 0.999197384,
2571.634013323, 0.999197404,
2571.654445311, 0.999168140,
2571.674877198, 0.999134261,
2571.695308985, 0.999142045,
2571.715740972, 0.999133506,
2571.736172858, 0.999129943,
2571.777036629, 0.999110234,
2571.797468513, 0.999138917,
2571.817900398, 0.999159921,
2571.838332281, 0.999144935,
2571.858764165, 0.999136635,
2571.879196048, 0.999184183,
2571.899627931, 0.999140214,
2571.920059812, 0.999095542,
2571.940491694, 0.999143156,
2571.960923576, 0.999147364,
2571.981355457, 0.999170040,
2572.001787337, 0.999160170,
2572.022219217, 0.999208268,
2572.042651097, 0.999163254,
2572.063083076, 0.999126614,
2572.083514855, 0.999081017,
2572.103946733, 0.999134843,
2572.124378710, 0.999108242,
2572.144810488, 0.999052345,
2572.165242365, 0.999086702,
2572.185674342, 0.999114471,
2572.206106118, 0.999072019,
2572.226537993, 0.999039833,
2572.267401743, 0.999098557,
2572.287833618, 0.999159121,
2572.308265592, 0.999082818,
2572.328697366, 0.999100644,
2572.349129239, 0.999106575,
2572.369561211, 0.999052172,
2572.389993084, 0.999104567,
2572.410424856, 0.999140472,
2572.430856827, 0.999120176,
2572.451288698, 0.999058555,
2572.471720469, 0.999053239,
2572.512584309, 0.999101967,
2572.533016078, 0.999064143,
2572.553448047, 0.999037550,
2572.573879915, 0.998981624,
2572.594311684, 0.999141195,
2572.614743651, 0.999054545,
2572.635175519, 0.998996732,
2572.655607285, 0.999034570,
2572.676039252, 0.999034494,
2572.696471018, 0.999032759,
2572.716902983, 0.998987704,
2572.778198577, 0.999094132,
2572.798630441, 0.999047026,
2572.819062304, 0.999068710,
2572.839494168, 0.999044724,
2572.859926030, 0.999063131,
2572.880357892, 0.999018731,
2572.900789854, 0.999058982,
2572.921221616, 0.999096468,
2572.941653476, 0.999058291,
2572.962085437, 0.999005747,
2572.982517197, 0.999081385,
2573.002949057, 0.999096630,
2573.023381016, 0.999126888,
2573.043812775, 0.999057669,
2573.064244633, 0.998990177,
2573.084676591, 0.999061746,
2573.105108349, 0.999088037,
2573.125540206, 0.999078277,
2573.145972163, 0.999063146,
2573.166403919, 0.999064304,
2573.186835775, 0.999010692,
2573.207267730, 0.999054074,
2573.227699586, 0.998989631,
2573.248131340, 0.999040011,
2573.268563294, 0.999062485,
2573.288995148, 0.998943135,
2573.309426902, 0.998992157,
2573.329858854, 0.999014983,
2573.350290707, 0.998999236,
2573.370722460, 0.998973491,
2573.391154411, 0.999002327,
2573.432018013, 0.999048324,
2573.452449964, 0.999083638,
2573.493313564, 0.998990507,
2573.513745513, 0.999040573,
2573.534177262, 0.999028674,
2573.554609210, 0.998989933,
2573.575041059, 0.999041745,
2573.595472906, 0.999024710,
2573.615904753, 0.999059400,
2573.636336600, 0.999008380,
2573.656768447, 0.999052975,
2573.677200293, 0.999011789,
2573.697632138, 0.999002756,
2573.718063983, 0.999170473,
2573.738495928, 0.999119468,
2573.758927673, 0.999176847,
2573.779359517, 0.999093084,
2573.799791460, 0.999103975,
2573.820223203, 0.999083064,
2573.840655046, 0.999055349,
2573.861086988, 0.999099623,
2573.881518730, 0.999137358,
2573.901950572, 0.999021294,
2573.922382513, 0.999102368,
2573.942814253, 0.999113087,
2573.963246094, 0.999014018,
2573.983678033, 0.999039235,
2574.004109773, 0.999023938,
2574.024541612, 0.999008964,
2574.044973550, 0.999030251,
2574.065405389, 0.999078301,
2574.085837127, 0.999045690,
2574.106269064, 0.999043910,
2574.126700901, 0.999004377,
2574.167564574, 0.999065128,
2574.187996409, 0.999080269,
2574.228860080, 0.999092784,
2574.249291814, 0.999072809,
2574.269723649, 0.999045819,
2574.290155582, 0.999065379,
2574.310587316, 0.999080503,
2574.331019149, 0.998985433,
2574.351451081, 0.998990564,
2574.371882814, 0.999031419,
2574.392314645, 0.999083514,
2574.412746577, 0.999181520,
2574.433178408, 0.999098482,
2574.453610238, 0.999148781,
2574.474042068, 0.999126088,
2574.494473898, 0.999120025,
2574.514905727, 0.999081123,
2574.535337556, 0.999069432,
2574.576201313, 0.999134520,
2574.596633041, 0.999070781,
2574.617064868, 0.999060080,
2574.637496795, 0.999041726,
2574.657928522, 0.999090434,
2574.678360348, 0.999180905,
2574.739655824, 0.999064476,
2574.760087748, 0.999123037,
2574.780519472, 0.999053819,
2574.800951296, 0.999096042,
2574.821383220, 0.999080291,
2574.841814942, 0.999066403,
2574.862246765, 0.999050853,
2574.882678687, 0.999039282,
2574.903110509, 0.999020696,
2574.923542230, 0.999043333,
2574.943974151, 0.999173620,
2574.964405972, 0.999105399,
2574.984837692, 0.999095615,
2575.005269612, 0.999139159,
2575.025701331, 0.999036759,
2575.046133150, 0.999134519,
2575.066565069, 0.999119490,
2575.086996787, 0.999086472,
2575.107428605, 0.999108866,
2575.127860522, 0.999110465,
2575.148292239, 0.999077028,
2575.209587688, 0.999072212,
2575.230019503, 0.999088014,
2575.250451418, 0.999084019,
2575.270883233, 0.999073493,
2575.291315047, 0.999047501,
2575.311746861, 0.999065672,
2575.332178675, 0.999049340,
2575.352610488, 0.999050811,
2575.373042300, 0.999173419,
2575.393474113, 0.999080931,
2575.413906025, 0.999067322,
2575.434337736, 0.999057340,
2575.454769547, 0.999112428,
2575.475201458, 0.999063445,
2575.495633168, 0.999014461,
2575.516064978, 0.999067981,
2575.536496888, 0.999051605,
2575.556928597, 0.999035913,
2575.577360406, 0.999084204,
2575.597792314, 0.999057369,
2575.618224022, 0.999048502,
2575.638655830, 0.999088161,
2575.659087737, 0.999069963,
2575.679519444, 0.999072655,
2575.699951250, 0.999074080,
2575.720383156, 0.999063585,
2575.740814862, 0.999148100,
2575.761246667, 0.999084725,
2575.781678572, 0.999073333,
2575.802110277, 0.999152156,
2575.822542081, 0.999112919,
2575.842973985, 0.999095842,
2575.863405688, 0.999075971,
2575.883837491, 0.999123675,
2575.904269394, 0.999089599,
2575.945132898, 0.999085205,
2575.965564799, 0.999114232,
2575.985996500, 0.999058982,
2576.006428301, 0.999086539,
2576.026860201, 0.999081445,
2576.047291901, 0.999140397,
2576.067723700, 0.999070574,
2576.088155600, 0.999104766,
2576.108587398, 0.999095804,
2576.129019197, 0.999009718,
2576.149450995, 0.999148531,
2576.169882792, 0.999110507,
2576.190314589, 0.999140560,
2576.210746386, 0.999099562,
2576.231178183, 0.999065605,
2576.251610079, 0.999030801,
2576.272041774, 0.999075330,
2576.292473570, 0.999078309,
2576.312905465, 0.999071363,
2576.333337159, 0.999050484,
2576.353768953, 0.999071909,
2576.374200847, 0.999063773,
2576.394632541, 0.999086655,
2576.415064334, 0.999088896,
2576.435496226, 0.999056881,
2576.455927918, 0.999027714,
2576.476359710, 0.999089601,
2576.496791502, 0.999119504,
2576.517223293, 0.999053082,
2576.537655084, 0.999168871,
2576.558086874, 0.999088172,
2576.578518664, 0.999094771,
2576.619382343, 0.999089198,
2576.639814032, 0.999114817,
2576.701109396, 0.999098381,
2576.721541183, 0.999073786,
2576.741973070, 0.999065852,
2576.762404757, 0.999146558,
2576.782836543, 0.999029560,
2576.803268429, 0.999054483,
2576.823700114, 0.999093572,
2576.844131899, 0.999118789,
2576.864563784, 0.999097370,
2576.884995469, 0.999157255,
2576.905427253, 0.999199346,
2576.925859136, 0.999100542,
2576.946290919, 0.999087691,
2576.966722702, 0.999112940,
2576.987154485, 0.999134988,
2577.007586267, 0.999128786,
2577.028018048, 0.999149675,
2577.048449830, 0.999082462,
2577.068881611, 0.999144620,
2577.089313492, 0.999158272,
2577.109745172, 0.999159236,
2577.130176952, 0.999148410,
2577.150608831, 0.999094940,
2577.171040510, 0.999119461,
2577.191472289, 0.999114361,
2577.211904167, 0.999081051,
2577.232335845, 0.999119342,
2577.252767623, 0.999152085,
2577.273199400, 0.999127871,
2577.293631177, 0.999214109,
2577.314062954, 0.999163137,
2577.334494730, 0.999078826,
2577.354926506, 0.999129586,
2577.375358281, 0.999063222,
2577.416221831, 0.999155551,
2577.436653605, 0.999152888,
2577.457085479, 0.999075557,
2577.477517153, 0.999095020,
2577.497948926, 0.999186411,
2577.518380799, 0.999085178,
2577.538812471, 0.999112514,
2577.559244243, 0.999111471,
2577.579676115, 0.999184611,
2577.600107787, 0.999127097,
2577.620539557, 0.999152978,
2577.640971428, 0.999146232,
2577.661403099, 0.999147589,
2577.681834869, 0.999183763,
2577.702266738, 0.999173586,
2577.722698407, 0.999206395,
2577.743130176, 0.999189592,
2577.763562045, 0.999171480,
2577.783993813, 0.999249755,
2577.804425580, 0.999139981,
2577.845289115, 0.999135691,
2577.865720881, 0.999191864,
2577.886152648, 0.999198092,
2577.906584414, 0.999175473,
2577.927016279, 0.999165772,
2577.947447944, 0.999169049,
2577.967879709, 0.999149532,
2577.988311474, 0.999152198,
2578.029175002, 0.999269869,
2578.049606765, 0.999195437,
2578.070038528, 0.999202865,
2578.090470191, 0.999184803,
2578.110902053, 0.999217408,
2578.151765577, 0.999359472,
2578.172197338, 0.999201440,
2578.192629099, 0.999246703,
2578.213060859, 0.999206434,
2578.233492619, 0.999256740,
2578.253924379, 0.999305634,
2578.274356139, 0.999205963,
2578.294787998, 0.999294036,
2578.315219656, 0.999201148,
2578.335651415, 0.999252094,
2578.356083273, 0.999228360,
2578.376514930, 0.999181634,
2578.396946687, 0.999220509,
2578.417378545, 0.999266136,
2578.437810201, 0.999288188,
2578.458241957, 0.999260700,
2578.478673813, 0.999269539,
2578.499105469, 0.999510032,
2578.519537224, 0.999454949,
2578.539969079, 0.999618919,
2578.560400733, 0.999549922,
2578.580832587, 0.999414140,
2578.601264341, 0.999411814,
2578.642127847, 0.999474823,
2578.662559600, 0.999362121,
2578.682991352, 0.999483975,
2578.703423104, 0.999442791,
2578.723854856, 0.999335621,
2578.744286607, 0.999330328,
2578.764718458, 0.999366600,
2578.785150109, 0.999304898,
2578.805581859, 0.999302301,
2578.826013609, 0.999433083,
2578.846445358, 0.999323292,
2578.866877007, 0.999321948,
2578.887308856, 0.999354623,
2578.907740605, 0.999379749,
2578.928172253, 0.999354737,
2578.948604100, 0.999468462,
2578.969035848, 0.999477515,
2578.989467595, 0.999437257,
2579.009899342, 0.999417462,
2579.030331088, 0.999443848,
2579.050762834, 0.999429321,
2579.071194580, 0.999415099,
2579.091626325, 0.999411951,
2579.112058070, 0.999422092,
2579.132489914, 0.999414616,
2579.152921559, 0.999403122,
2579.173353303, 0.999452961,
2579.193785146, 0.999493569,
2579.214216789, 0.999527801,
2579.255080375, 0.999487011,
2579.275512017, 0.999498493,
2579.295943759, 0.999384521,
2579.316375600, 0.999232274,
2579.336807241, 0.998996015,
2579.377670823, 0.999461989,
2579.398102463, 0.999428658,
2579.418534303, 0.999440286,
2579.438966042, 0.999419271,
2579.459397781, 0.999405917,
2579.479829520, 0.999446874,
2579.500261258, 0.999403242,
2579.520692996, 0.999473991,
2579.541124734, 0.999472397,
2579.561556471, 0.999486201,
2579.581988108, 0.999468915,
2579.602419945, 0.999502247,
2579.622851681, 0.999491459,
2579.643283317, 0.999484576,
2579.663715153, 0.999474914,
2579.684146888, 0.999465379,
2579.704578523, 0.999480263,
2579.725010358, 0.999371278,
2579.765873726, 0.999514810,
2579.786305559, 0.999489316,
2579.806737293, 0.999555705,
2579.827169026, 0.999414487,
2579.868032490, 0.999465931,
2579.888464222, 0.999479398,
2579.908895954, 0.999557677,
2579.929327685, 0.999672703,
2579.949759416, 0.999774805,
2579.970191246, 0.999835461,
2579.990622877, 0.999819452,
2580.011054706, 0.999772309,
2580.031486436, 0.999693021,
2580.051918065, 0.999693101,
2580.072349894, 0.999642712,
2580.092781623, 0.999652239,
2580.113213251, 0.999668782,
2580.133645079, 0.999627379,
2580.154076806, 0.999620798,
2580.194940260, 0.999617992,
2580.215371987, 0.999598654,
2580.235803613, 0.999424856,
2580.256235439, 0.999117520,
2580.276667164, 0.999933197,
2580.297098889, 1.001251897,
2580.317530614, 0.998479302,
2580.358393963, 0.999635045,
2580.378825787, 0.999683594,
2580.399257510, 0.999733473,
2580.419689133, 0.999651805,
2580.440120956, 0.999653055,
2580.460552679, 0.999693724,
2580.480984301, 0.999691328,
2580.501416123, 0.999664003,
2580.521847844, 0.999662621,
2580.542279465, 1.000105206,
2580.562711286, 1.000314921,
2580.603574627, 0.999584457,
2580.624006447, 0.999540510,
2580.644438166, 0.999571821,
2580.664869886, 0.999540382,
2580.685301604, 0.999644603,
2580.705733323, 0.999612472,
2580.726165141, 0.999598933,
2580.746596759, 0.999596158,
2580.767028476, 0.999622460,
2580.787460294, 0.999648712,
2580.807892011, 0.999664511,
2580.828323627, 0.999706360,
2580.848755443, 0.999673815,
2580.869187159, 0.999667570,
2580.889618775, 0.999679226,
2580.910050590, 0.999637728,
2580.930482305, 0.999667525,
2580.950913920, 0.999680357,
2580.971345734, 0.999642176,
2580.991777448, 0.999642126,
2581.012209061, 0.999711378,
2581.032640875, 0.999653098,
2581.053072588, 0.999685060,
2581.093936013, 0.999698496,
2581.114367625, 0.999674254,
2581.134799436, 0.999717726,
2581.155231148, 0.999596415,
2581.175662859, 0.999673604,
2581.196094469, 0.999711567,
2581.216526280, 0.999677989,
2581.236957990, 0.999672472,
2581.257389599, 0.999693593,
2581.277821409, 0.999688059,
2581.298253118, 0.999667973,
2581.318684727, 0.999694499,
2581.339116535, 0.999722702,
2581.359548243, 0.999702718,
2581.379980051, 0.999660460,
2581.400411659, 0.999687797,
